#NUMBER OF AGES=15
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]       
# 1.9380  0.2454 2.0920E-04 2.0920E-04  -1.90   0.00        
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: SDSS (AB)                          
#----------------------------------------------------       
#AGE= 0.010 BINS=122 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
111  8.201         4.0423         2.6801
112  8.301         4.0626         2.7230
113  8.401         4.0840         2.7651
114  8.501         4.1064         2.8068
115  8.601         4.1297         2.8482
116  8.701         4.1540         2.8898
117  8.801         4.1793         2.9317
118  8.901         4.2057         2.9777
119  9.001         4.2289         2.9440
120  9.101         4.2600         3.0992
121  9.201         4.2918         3.1412
122  9.301         4.3222         3.1513
123  9.401         4.3524         3.1810
124  9.501         4.3824         3.2060
125  9.601         4.4118         3.2286
126  9.701         4.4408         3.2506
127  9.801         4.4693         3.2722
128  9.901         4.4973         3.2924
129 10.001         4.5248         3.3128
130 10.101         4.5519         3.3342
131 10.201         4.5787         3.3556
132 10.301         4.6051         3.3760
133 10.401         4.6312         3.3962
134 10.501         4.6571         3.4201
135 10.601         4.6826         3.4390
136 10.701         4.7074         3.4510
137 10.801         4.7312         3.4577
138 10.901         4.7544         3.4706
139 11.001         4.7769         3.4799
140 11.101         4.7984         3.4832
141 11.201         4.8188         3.4803
142 11.301         4.8380         3.4740
143 11.401         4.8563         3.4712
144 11.501         4.8738         3.4720
145 11.601         4.8909         3.4766
146 11.701         4.9074         3.4794
147 11.801         4.9234         3.4808
148 11.901         4.9390         3.4880
149 12.001         4.9546         3.5000
150 12.101         4.9698         3.5078
151 12.201         4.9849         3.5183
152 12.301         5.0000         3.5334


#AGE= 5.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.901        -0.7254        -0.7254
  2 -2.801        -0.4245        -0.7256
  3 -2.701        -0.2414        -0.7048
  4 -2.601        -0.1039        -0.6703
  5 -2.501         0.0032        -0.6574
  6 -2.401         0.0949        -0.6252
  7 -2.301         0.1770        -0.5872
  8 -2.201         0.2493        -0.5650
  9 -2.101         0.3141        -0.5442
 10 -2.001         0.3751        -0.5071
 11 -1.901         0.4311        -0.4860
 12 -1.801         0.4843        -0.4537
 13 -1.701         0.5346        -0.4270
 14 -1.601         0.5809        -0.4143
 15 -1.501         0.6243        -0.3972
 16 -1.401         0.6677        -0.3541
 17 -1.301         0.7097        -0.3255
 18 -1.201         0.7512        -0.2896
 19 -1.101         0.8731         0.2620
 20 -1.001         0.9100        -0.1798
 21 -0.901         0.9444        -0.1737
 22 -0.801         0.9914         0.0024
 23 -0.701         1.0310        -0.0280
 24 -0.601         1.0639        -0.0731
 25 -0.501         1.0956        -0.0573
 26 -0.401         1.1271        -0.0287
 27 -0.301         1.1568        -0.0229
 28 -0.201         1.1869         0.0125
 29 -0.101         1.2180         0.0575
 30 -0.001         1.2491         0.0886
 31  0.099         1.2803         0.1221
 32  0.199         1.3116         0.1537
 33  0.299         1.3426         0.1812
 34  0.399         1.3737         0.2121
 35  0.499         1.4047         0.2433
 36  0.599         1.4356         0.2723
 37  0.699         1.4666         0.3050
 38  0.799         1.4977         0.3365
 39  0.899         1.5291         0.3727
 40  0.999         1.5611         0.4137
 41  1.099         1.5946         0.4650
 42  1.199         1.6291         0.5118
 43  1.299         1.6628         0.5358
 44  1.399         1.6959         0.5621
 45  1.499         1.7283         0.5850
 46  1.599         1.7592         0.5955
 47  1.699         1.7890         0.6111
 48  1.799         1.8186         0.6370
 49  1.899         1.8502         0.6965
 50  1.999         1.9211         1.0986
 51  2.099         2.0013         1.2287
 52  2.199         2.0525         1.0981
 53  2.299         2.1060         1.1703
 54  2.399         2.1635         1.2572
 55  2.499         2.2252         1.3473
 56  2.599         2.2904         1.4346
 57  2.699         2.3572         1.5110
 58  2.799         2.4237         1.5760
 59  2.899         2.4894         1.6368
 60  2.999         2.5535         1.6907
 61  3.099         2.6168         1.7490
 62  3.199         2.6778         1.7956
 63  3.299         2.7342         1.8195
 64  3.399         2.7855         1.8326
 65  3.499         2.8338         1.8559
 66  3.599         2.8809         1.8926
 67  3.699         2.9264         1.9240
 68  3.799         2.9694         1.9443
 69  3.899         3.0108         1.9689
 70  3.999         3.0508         1.9955
 71  4.099         3.0896         2.0211
 72  4.199         3.1271         2.0454
 73  4.299         3.1635         2.0688
 74  4.399         3.1985         2.0865
 75  4.499         3.2322         2.1063
 76  4.599         3.2652         2.1286
 77  4.699         3.2972         2.1490
 78  4.799         3.3280         2.1639
 79  4.899         3.3575         2.1745
 80  4.999         3.3861         2.1901
 81  5.099         3.4139         2.2073
 82  5.199         3.4406         2.2152
 83  5.299         3.4666         2.2320
 84  5.399         3.4922         2.2483
 85  5.499         3.5170         2.2622
 86  5.599         3.5412         2.2743
 87  5.699         3.5647         2.2879
 88  5.799         3.5878         2.3010
 89  5.899         3.6103         2.3128
 90  5.999         3.6322         2.3240
 91  6.099         3.6535         2.3348
 92  6.199         3.6744         2.3451
 93  6.299         3.6947         2.3549
 94  6.399         3.7145         2.3645
 95  6.499         3.7339         2.3735
 96  6.599         3.7528         2.3818
 97  6.699         3.7711         2.3872
 98  6.799         3.7889         2.3924
 99  6.899         3.8062         2.3978
100  6.999         3.8233         2.4090
101  7.099         3.8403         2.4247
102  7.199         3.8571         2.4383
103  7.299         3.8737         2.4466
104  7.399         3.8900         2.4570
105  7.499         3.9064         2.4757
106  7.599         3.9229         2.4925
107  7.699         3.9393         2.5082
108  7.799         3.9559         2.5313
109  7.899         3.9732         2.5645
110  7.999         3.9903         2.5760
111  8.099         4.0081         2.6132
112  8.199         4.0280         2.6781
113  8.299         4.0496         2.7353
114  8.399         4.0726         2.7860
115  8.499         4.0968         2.8308
116  8.599         4.1218         2.8700
117  8.699         4.1473         2.9031
118  8.799         4.1729         2.9294
119  8.899         4.1980         2.9476
120  8.999         4.2200         2.9151
121  9.099         4.2546         3.1378
122  9.199         4.2868         3.1413
123  9.299         4.3181         3.1598
124  9.399         4.3493         3.1905
125  9.499         4.3805         3.2210
126  9.599         4.4104         3.2332
127  9.699         4.4398         3.2560
128  9.799         4.4687         3.2774
129  9.899         4.4970         3.2979
130  9.999         4.5247         3.3144
131 10.099         4.5517         3.3332
132 10.199         4.5785         3.3544
133 10.299         4.6048         3.3745
134 10.399         4.6307         3.3938
135 10.499         4.6563         3.4136
136 10.599         4.6817         3.4357
137 10.699         4.7065         3.4510
138 10.799         4.7304         3.4586
139 10.899         4.7536         3.4696
140 10.999         4.7761         3.4793
141 11.099         4.7976         3.4828
142 11.199         4.8180         3.4799
143 11.299         4.8373         3.4744
144 11.399         4.8556         3.4722
145 11.499         4.8733         3.4735
146 11.599         4.8904         3.4785
147 11.699         4.9070         3.4802
148 11.799         4.9230         3.4822
149 11.899         4.9388         3.4899
150 11.999         4.9544         3.5019
151 12.099         4.9697         3.5095
152 12.199         4.9848         3.5201
153 12.299         5.0000         3.5353


#AGE= 6.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.969        -0.6703        -0.6703
  2 -2.869        -0.4221        -0.7834
  3 -2.768        -0.2514        -0.7394
  4 -2.668        -0.1274        -0.7325
  5 -2.569        -0.0267        -0.7107
  6 -2.469         0.0585        -0.6907
  7 -2.369         0.1377        -0.6406
  8 -2.268         0.2059        -0.6318
  9 -2.168         0.2687        -0.6019
 10 -2.069         0.3290        -0.5586
 11 -1.969         0.3828        -0.5508
 12 -1.869         0.4339        -0.5201
 13 -1.768         0.4842        -0.4769
 14 -1.668         0.5304        -0.4660
 15 -1.569         0.5761        -0.4245
 16 -1.469         0.6174        -0.4244
 17 -1.369         0.6583        -0.3885
 18 -1.268         0.6989        -0.3500
 19 -1.168         0.7366        -0.3436
 20 -1.069         0.8478         0.2014
 21 -0.969         0.8867        -0.1806
 22 -0.869         0.9219        -0.1863
 23 -0.768         0.9596        -0.1206
 24 -0.668         1.0053         0.0050
 25 -0.569         1.0396        -0.0807
 26 -0.469         1.0719        -0.0728
 27 -0.369         1.1035        -0.0501
 28 -0.268         1.1342        -0.0317
 29 -0.168         1.1641        -0.0125
 30 -0.069         1.1946         0.0266
 31  0.031         1.2259         0.0669
 32  0.131         1.2571         0.0992
 33  0.232         1.2885         0.1321
 34  0.332         1.3200         0.1647
 35  0.431         1.3512         0.1923
 36  0.531         1.3823         0.2217
 37  0.631         1.4137         0.2569
 38  0.732         1.4449         0.2851
 39  0.832         1.4762         0.3192
 40  0.931         1.5075         0.3493
 41  1.031         1.5392         0.3867
 42  1.131         1.5716         0.4288
 43  1.232         1.6053         0.4785
 44  1.332         1.6401         0.5267
 45  1.431         1.6745         0.5552
 46  1.531         1.7083         0.5829
 47  1.631         1.7411         0.6033
 48  1.732         1.7725         0.6166
 49  1.832         1.8029         0.6319
 50  1.931         1.8325         0.6523
 51  2.031         1.8631         0.6957
 52  2.131         1.9027         0.8424
 53  2.232         1.9911         1.2567
 54  2.332         2.0472         1.1302
 55  2.431         2.1007         1.1649
 56  2.531         2.1583         1.2522
 57  2.631         2.2195         1.3385
 58  2.732         2.2839         1.4233
 59  2.832         2.3499         1.4989
 60  2.931         2.4161         1.5662
 61  3.031         2.4819         1.6300
 62  3.132         2.5464         1.6865
 63  3.232         2.6096         1.7411
 64  3.332         2.6711         1.7916
 65  3.431         2.7295         1.8293
 66  3.531         2.7840         1.8555
 67  3.632         2.8347         1.8775
 68  3.732         2.8824         1.8996
 69  3.832         2.9279         1.9251
 70  3.931         2.9717         1.9540
 71  4.031         3.0140         1.9818
 72  4.132         3.0549         2.0077
 73  4.232         3.0943         2.0332
 74  4.332         3.1325         2.0579
 75  4.431         3.1697         2.0831
 76  4.532         3.2057         2.1061
 77  4.631         3.2403         2.1244
 78  4.732         3.2735         2.1409
 79  4.832         3.3053         2.1536
 80  4.931         3.3359         2.1689
 81  5.032         3.3660         2.1915
 82  5.131         3.3950         2.2056
 83  5.232         3.4231         2.2198
 84  5.332         3.4505         2.2367
 85  5.431         3.4772         2.2527
 86  5.532         3.5031         2.2668
 87  5.631         3.5284         2.2802
 88  5.732         3.5530         2.2940
 89  5.832         3.5770         2.3080
 90  5.931         3.6004         2.3194
 91  6.032         3.6232         2.3316
 92  6.131         3.6454         2.3433
 93  6.232         3.6670         2.3529
 94  6.332         3.6880         2.3634
 95  6.431         3.7086         2.3740
 96  6.532         3.7287         2.3825
 97  6.631         3.7481         2.3898
 98  6.732         3.7670         2.3962
 99  6.832         3.7854         2.4019
100  6.931         3.8033         2.4097
101  7.032         3.8210         2.4231
102  7.131         3.8386         2.4381
103  7.232         3.8560         2.4489
104  7.332         3.8730         2.4568
105  7.431         3.8899         2.4734
106  7.532         3.9069         2.4916
107  7.631         3.9238         2.5037
108  7.732         3.9409         2.5282
109  7.832         3.9583         2.5531
110  7.932         3.9760         2.5757
111  8.032         3.9941         2.6063
112  8.131         4.0134         2.6509
113  8.232         4.0339         2.6982
114  8.332         4.0562         2.7559
115  8.431         4.0801         2.8076
116  8.532         4.1051         2.8531
117  8.632         4.1309         2.8927
118  8.732         4.1572         2.9259
119  8.832         4.1835         2.9521
120  8.931         4.2090         2.9653
121  9.032         4.2331         2.9647
122  9.132         4.2704         3.1860
123  9.232         4.3038         3.1737
124  9.332         4.3357         3.1855
125  9.431         4.3675         3.2168
126  9.532         4.3989         3.2417
127  9.632         4.4292         3.2585
128  9.732         4.4588         3.2771
129  9.832         4.4877         3.2972
130  9.931         4.5161         3.3171
131 10.032         4.5438         3.3348
132 10.132         4.5709         3.3530
133 10.232         4.5975         3.3715
134 10.332         4.6236         3.3896
135 10.431         4.6493         3.4083
136 10.532         4.6747         3.4287
137 10.632         4.6998         3.4490
138 10.732         4.7242         3.4617
139 10.832         4.7479         3.4727
140 10.931         4.7710         3.4854
141 11.032         4.7932         3.4904
142 11.132         4.8141         3.4878
143 11.232         4.8340         3.4844
144 11.332         4.8530         3.4840
145 11.431         4.8712         3.4857
146 11.532         4.8889         3.4890
147 11.632         4.9058         3.4883
148 11.732         4.9222         3.4899
149 11.832         4.9382         3.4970
150 11.931         4.9540         3.5075
151 12.032         4.9695         3.5131
152 12.132         4.9847         3.5229
153 12.232         5.0000         3.5384


#AGE= 7.000 BINS=151 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.882        -0.7995        -0.7995
  2 -2.782        -0.4784        -0.7604
  3 -2.682        -0.2962        -0.7612
  4 -2.582        -0.1538        -0.7075
  5 -2.482        -0.0486        -0.7156
  6 -2.382         0.0442        -0.6720
  7 -2.282         0.1240        -0.6511
  8 -2.182         0.1971        -0.6123
  9 -2.082         0.2618        -0.5974
 10 -1.982         0.3220        -0.5659
 11 -1.882         0.3782        -0.5375
 12 -1.782         0.4317        -0.5048
 13 -1.682         0.4831        -0.4689
 14 -1.582         0.5305        -0.4545
 15 -1.482         0.5760        -0.4262
 16 -1.382         0.6183        -0.4146
 17 -1.282         0.6603        -0.3749
 18 -1.182         0.7019        -0.3378
 19 -1.082         0.7441        -0.2895
 20 -0.982         0.8481         0.1766
 21 -0.882         0.8873        -0.1765
 22 -0.782         0.9230        -0.1806
 23 -0.682         0.9608        -0.1177
 24 -0.582         1.0073         0.0142
 25 -0.482         1.0426        -0.0653
 26 -0.382         1.0757        -0.0583
 27 -0.282         1.1083        -0.0329
 28 -0.182         1.1399        -0.0137
 29 -0.082         1.1706         0.0052
 30  0.018         1.2021         0.0462
 31  0.118         1.2340         0.0837
 32  0.218         1.2658         0.1149
 33  0.318         1.2980         0.1522
 34  0.418         1.3302         0.1843
 35  0.518         1.3620         0.2105
 36  0.618         1.3939         0.2439
 37  0.718         1.4258         0.2763
 38  0.818         1.4577         0.3087
 39  0.918         1.4898         0.3422
 40  1.018         1.5218         0.3726
 41  1.118         1.5539         0.4070
 42  1.218         1.5867         0.4491
 43  1.318         1.6204         0.4928
 44  1.418         1.6559         0.5506
 45  1.518         1.6914         0.5867
 46  1.618         1.7264         0.6153
 47  1.718         1.7607         0.6405
 48  1.818         1.7935         0.6553
 49  1.918         1.8250         0.6699
 50  2.018         1.8553         0.6838
 51  2.118         1.8853         0.7102
 52  2.218         1.9183         0.7826
 53  2.318         1.9709         1.0283
 54  2.418         2.0482         1.2607
 55  2.518         2.1020         1.1684
 56  2.618         2.1583         1.2426
 57  2.718         2.2188         1.3334
 58  2.818         2.2824         1.4167
 59  2.918         2.3478         1.4928
 60  3.018         2.4136         1.5617
 61  3.118         2.4789         1.6240
 62  3.218         2.5434         1.6830
 63  3.318         2.6063         1.7365
 64  3.418         2.6686         1.7942
 65  3.518         2.7275         1.8309
 66  3.618         2.7824         1.8571
 67  3.718         2.8338         1.8814
 68  3.818         2.8826         1.9089
 69  3.918         2.9293         1.9376
 70  4.018         2.9739         1.9634
 71  4.118         3.0169         1.9914
 72  4.218         3.0585         2.0194
 73  4.318         3.0989         2.0469
 74  4.418         3.1379         2.0718
 75  4.518         3.1754         2.0934
 76  4.618         3.2114         2.1120
 77  4.718         3.2458         2.1280
 78  4.818         3.2790         2.1451
 79  4.918         3.3112         2.1660
 80  5.018         3.3431         2.1922
 81  5.118         3.3737         2.2073
 82  5.218         3.4034         2.2231
 83  5.318         3.4322         2.2403
 84  5.418         3.4603         2.2573
 85  5.518         3.4876         2.2719
 86  5.618         3.5141         2.2869
 87  5.718         3.5399         2.3011
 88  5.818         3.5651         2.3157
 89  5.918         3.5896         2.3279
 90  6.018         3.6134         2.3411
 91  6.118         3.6366         2.3527
 92  6.218         3.6592         2.3634
 93  6.318         3.6812         2.3746
 94  6.418         3.7026         2.3855
 95  6.518         3.7235         2.3948
 96  6.618         3.7437         2.4023
 97  6.718         3.7633         2.4086
 98  6.818         3.7824         2.4160
 99  6.918         3.8011         2.4245
100  7.018         3.8194         2.4355
101  7.118         3.8377         2.4531
102  7.218         3.8556         2.4619
103  7.318         3.8731         2.4695
104  7.418         3.8907         2.4886
105  7.518         3.9083         2.5076
106  7.618         3.9258         2.5227
107  7.718         3.9432         2.5383
108  7.818         3.9610         2.5640
109  7.918         3.9793         2.5960
110  8.018         3.9973         2.6046
111  8.118         4.0168         2.6585
112  8.218         4.0375         2.7058
113  8.318         4.0597         2.7582
114  8.418         4.0835         2.8107
115  8.518         4.1087         2.8585
116  8.618         4.1348         2.9019
117  8.718         4.1618         2.9407
118  8.818         4.1891         2.9747
119  8.918         4.2166         3.0037
120  9.018         4.2417         2.9917
121  9.118         4.2783         3.1861
122  9.218         4.3128         3.1960
123  9.318         4.3456         3.2069
124  9.418         4.3782         3.2371
125  9.518         4.4103         3.2629
126  9.618         4.4412         3.2788
127  9.718         4.4713         3.2961
128  9.818         4.5006         3.3163
129  9.918         4.5295         3.3369
130 10.018         4.5575         3.3534
131 10.118         4.5848         3.3703
132 10.218         4.6116         3.3875
133 10.318         4.6377         3.4040
134 10.418         4.6634         3.4222
135 10.518         4.6887         3.4423
136 10.618         4.7137         3.4615
137 10.718         4.7381         3.4748
138 10.818         4.7619         3.4903
139 10.918         4.7851         3.5002
140 11.018         4.8071         3.5011
141 11.118         4.8281         3.5023
142 11.218         4.8483         3.5045
143 11.318         4.8676         3.5058
144 11.418         4.8860         3.5055
145 11.518         4.9036         3.5023
146 11.618         4.9206         3.5030
147 11.718         4.9371         3.5090
148 11.818         4.9533         3.5172
149 11.918         4.9690         3.5200
150 12.018         4.9845         3.5288
151 12.118         5.0000         3.5451


#AGE= 8.000 BINS=153 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.868        -0.8256        -0.8256
  2 -2.768        -0.5297        -0.8360
  3 -2.668        -0.3480        -0.8141
  4 -2.568        -0.2052        -0.7579
  5 -2.468        -0.0963        -0.7503
  6 -2.368        -0.0043        -0.7233
  7 -2.268         0.0770        -0.6908
  8 -2.168         0.1475        -0.6766
  9 -2.068         0.2126        -0.6443
 10 -1.968         0.2733        -0.6109
 11 -1.868         0.3297        -0.5845
 12 -1.768         0.3828        -0.5563
 13 -1.668         0.4332        -0.5270
 14 -1.568         0.4811        -0.5001
 15 -1.468         0.5269        -0.4734
 16 -1.368         0.5704        -0.4500
 17 -1.268         0.6132        -0.4144
 18 -1.168         0.6544        -0.3886
 19 -1.068         0.6934        -0.3726
 20 -0.968         0.7860         0.0694
 21 -0.868         0.8351        -0.1359
 22 -0.768         0.8720        -0.2181
 23 -0.668         0.9080        -0.1905
 24 -0.568         0.9521        -0.0637
 25 -0.468         0.9923        -0.0613
 26 -0.368         1.0264        -0.0956
 27 -0.268         1.0595        -0.0746
 28 -0.168         1.0921        -0.0479
 29 -0.068         1.1234        -0.0344
 30  0.032         1.1544        -0.0083
 31  0.132         1.1866         0.0409
 32  0.232         1.2187         0.0715
 33  0.332         1.2510         0.1069
 34  0.432         1.2832         0.1367
 35  0.532         1.3155         0.1715
 36  0.632         1.3478         0.2029
 37  0.732         1.3798         0.2316
 38  0.832         1.4121         0.2674
 39  0.932         1.4445         0.3000
 40  1.032         1.4766         0.3298
 41  1.132         1.5091         0.3670
 42  1.232         1.5417         0.4009
 43  1.332         1.5748         0.4408
 44  1.432         1.6087         0.4842
 45  1.532         1.6445         0.5425
 46  1.632         1.6805         0.5814
 47  1.732         1.7159         0.6091
 48  1.832         1.7505         0.6346
 49  1.932         1.7836         0.6495
 50  2.032         1.8153         0.6636
 51  2.132         1.8457         0.6757
 52  2.232         1.8760         0.7036
 53  2.332         1.9081         0.7616
 54  2.432         1.9519         0.9339
 55  2.532         2.0204         1.1840
 56  2.632         2.0773         1.1668
 57  2.732         2.1322         1.2073
 58  2.832         2.1912         1.2947
 59  2.932         2.2537         1.3809
 60  3.032         2.3182         1.4579
 61  3.132         2.3831         1.5260
 62  3.232         2.4475         1.5869
 63  3.332         2.5109         1.6437
 64  3.432         2.5726         1.6942
 65  3.532         2.6335         1.7507
 66  3.632         2.6924         1.7952
 67  3.732         2.7482         1.8292
 68  3.832         2.8003         1.8536
 69  3.932         2.8497         1.8818
 70  4.032         2.8971         1.9111
 71  4.132         2.9423         1.9376
 72  4.232         2.9857         1.9635
 73  4.332         3.0272         1.9873
 74  4.432         3.0670         2.0091
 75  4.532         3.1051         2.0297
 76  4.632         3.1417         2.0488
 77  4.732         3.1771         2.0705
 78  4.832         3.2115         2.0935
 79  4.932         3.2456         2.1231
 80  5.032         3.2789         2.1477
 81  5.132         3.3109         2.1618
 82  5.232         3.3419         2.1807
 83  5.332         3.3721         2.1987
 84  5.432         3.4014         2.2158
 85  5.532         3.4298         2.2319
 86  5.632         3.4574         2.2461
 87  5.732         3.4842         2.2624
 88  5.832         3.5104         2.2773
 89  5.932         3.5358         2.2895
 90  6.032         3.5605         2.3035
 91  6.132         3.5845         2.3154
 92  6.232         3.6079         2.3268
 93  6.332         3.6306         2.3384
 94  6.432         3.6528         2.3497
 95  6.532         3.6743         2.3587
 96  6.632         3.6951         2.3660
 97  6.732         3.7154         2.3741
 98  6.832         3.7351         2.3825
 99  6.932         3.7543         2.3902
100  7.032         3.7733         2.4052
101  7.132         3.7921         2.4182
102  7.232         3.8105         2.4275
103  7.332         3.8285         2.4390
104  7.432         3.8466         2.4575
105  7.532         3.8647         2.4742
106  7.632         3.8825         2.4877
107  7.732         3.9006         2.5094
108  7.832         3.9190         2.5377
109  7.932         3.9376         2.5593
110  8.032         3.9573         2.6054
111  8.132         3.9777         2.6382
112  8.232         3.9969         2.6326
113  8.332         4.0182         2.6992
114  8.432         4.0417         2.7637
115  8.532         4.0671         2.8218
116  8.632         4.0941         2.8745
117  8.732         4.1224         2.9221
118  8.832         4.1516         2.9644
119  8.932         4.1809         2.9948
120  9.032         4.2075         2.9827
121  9.132         4.2457         3.1704
122  9.232         4.2805         3.1673
123  9.332         4.3138         3.1814
124  9.432         4.3476         3.2220
125  9.532         4.3799         3.2362
126  9.632         4.4112         3.2527
127  9.732         4.4416         3.2714
128  9.832         4.4714         3.2928
129  9.932         4.5004         3.3111
130 10.032         4.5285         3.3257
131 10.132         4.5559         3.3422
132 10.232         4.5826         3.3578
133 10.332         4.6087         3.3742
134 10.432         4.6343         3.3928
135 10.532         4.6596         3.4128
136 10.632         4.6845         3.4292
137 10.732         4.7088         3.4442
138 10.832         4.7324         3.4568
139 10.932         4.7551         3.4624
140 11.032         4.7771         3.4701
141 11.132         4.7982         3.4739
142 11.232         4.8182         3.4726
143 11.332         4.8372         3.4686
144 11.432         4.8554         3.4677
145 11.532         4.8729         3.4706
146 11.632         4.8900         3.4765
147 11.732         4.9065         3.4779
148 11.832         4.9226         3.4820
149 11.932         4.9384         3.4914
150 12.032         4.9540         3.5037
151 12.132         4.9695         3.5119
152 12.232         4.9847         3.5232
153 12.332         5.0000         3.5385


#AGE= 9.000 BINS=152 Power-law IMF: x=-2.350
# N  sdss_r       Log10(N)       Log10(dN)
  1 -2.943        -0.8356        -0.8356
  2 -2.843        -0.5333        -0.8330
  3 -2.743        -0.3476        -0.8062
  4 -2.643        -0.2180        -0.8066
  5 -2.543        -0.1058        -0.7483
  6 -2.443        -0.0184        -0.7578
  7 -2.343         0.0629        -0.7045
  8 -2.243         0.1359        -0.6746
  9 -2.143         0.2021        -0.6479
 10 -2.043         0.2611        -0.6345
 11 -1.943         0.3169        -0.6019
 12 -1.843         0.3708        -0.5623
 13 -1.743         0.4203        -0.5469
 14 -1.643         0.4685        -0.5109
 15 -1.543         0.5149        -0.4790
 16 -1.443         0.5596        -0.4505
 17 -1.343         0.6001        -0.4497
 18 -1.243         0.6406        -0.4094
 19 -1.143         0.6813        -0.3673
 20 -1.043         0.7205        -0.3433
 21 -0.943         0.7664        -0.2327
 22 -0.843         0.8542         0.1169
 23 -0.743         0.8925        -0.1808
 24 -0.643         0.9283        -0.1742
 25 -0.543         0.9673        -0.0981
 26 -0.443         1.0106        -0.0122
 27 -0.343         1.0458        -0.0637
 28 -0.243         1.0788        -0.0560
 29 -0.143         1.1116        -0.0273
 30 -0.043         1.1436        -0.0043
 31  0.057         1.1742         0.0061
 32  0.157         1.2057         0.0516
 33  0.257         1.2380         0.0925
 34  0.357         1.2703         0.1253
 35  0.457         1.3024         0.1563
 36  0.557         1.3349         0.1923
 37  0.657         1.3671         0.2215
 38  0.757         1.3993         0.2535
 39  0.857         1.4317         0.2877
 40  0.957         1.4642         0.3222
 41  1.057         1.4966         0.3536
 42  1.157         1.5292         0.3884
 43  1.257         1.5619         0.4227
 44  1.357         1.5948         0.4570
 45  1.457         1.6282         0.4975
 46  1.557         1.6628         0.5466
 47  1.657         1.6989         0.6009
 48  1.757         1.7351         0.6378
 49  1.857         1.7707         0.6668
 50  1.957         1.8051         0.6875
 51  2.057         1.8381         0.7023
 52  2.157         1.8695         0.7129
 53  2.257         1.8997         0.7261
 54  2.357         1.9297         0.7547
 55  2.457         1.9620         0.8181
 56  2.557         2.0051         0.9801
 57  2.657         2.0667         1.1883
 58  2.757         2.1234         1.2111
 59  2.857         2.1774         1.2451
 60  2.957         2.2357         1.3351
 61  3.057         2.2973         1.4180
 62  3.157         2.3609         1.4957
 63  3.257         2.4251         1.5632
 64  3.357         2.4886         1.6221
 65  3.457         2.5511         1.6781
 66  3.557         2.6121         1.7299
 67  3.657         2.6728         1.7880
 68  3.757         2.7317         1.8348
 69  3.857         2.7877         1.8708
 70  3.957         2.8400         1.8945
 71  4.057         2.8890         1.9168
 72  4.157         2.9351         1.9385
 73  4.257         2.9788         1.9600
 74  4.357         3.0205         1.9816
 75  4.457         3.0604         2.0039
 76  4.557         3.0989         2.0283
 77  4.657         3.1364         2.0536
 78  4.757         3.1729         2.0798
 79  4.857         3.2090         2.1105
 80  4.957         3.2449         2.1437
 81  5.057         3.2792         2.1603
 82  5.157         3.3124         2.1788
 83  5.257         3.3447         2.2000
 84  5.357         3.3760         2.2188
 85  5.457         3.4064         2.2359
 86  5.557         3.4358         2.2522
 87  5.657         3.4644         2.2681
 88  5.757         3.4922         2.2848
 89  5.857         3.5192         2.2994
 90  5.957         3.5454         2.3132
 91  6.057         3.5709         2.3264
 92  6.157         3.5956         2.3392
 93  6.257         3.6197         2.3508
 94  6.357         3.6431         2.3632
 95  6.457         3.6659         2.3742
 96  6.557         3.6879         2.3831
 97  6.657         3.7093         2.3909
 98  6.757         3.7301         2.3999
 99  6.857         3.7503         2.4083
100  6.957         3.7701         2.4187
101  7.057         3.7896         2.4325
102  7.157         3.8088         2.4444
103  7.257         3.8276         2.4541
104  7.357         3.8463         2.4706
105  7.457         3.8649         2.4879
106  7.557         3.8833         2.5017
107  7.657         3.9018         2.5205
108  7.757         3.9202         2.5395
109  7.857         3.9394         2.5741
110  7.957         3.9583         2.5886
111  8.057         3.9784         2.6327
112  8.157         3.9996         2.6782
113  8.257         4.0208         2.6992
114  8.357         4.0430         2.7400
115  8.457         4.0665         2.7880
116  8.557         4.0926         2.8583
117  8.657         4.1210         2.9233
118  8.757         4.1506         2.9694
119  8.857         4.1800         2.9960
120  8.957         4.2080         3.0025
121  9.057         4.2388         3.0743
122  9.157         4.2771         3.2042
123  9.257         4.3118         3.1967
124  9.357         4.3464         3.2305
125  9.457         4.3803         3.2558
126  9.557         4.4126         3.2686
127  9.657         4.4441         3.2891
128  9.757         4.4749         3.3094
129  9.857         4.5049         3.3292
130  9.957         4.5339         3.3438
131 10.057         4.5620         3.3595
132 10.157         4.5893         3.3749
133 10.257         4.6160         3.3902
134 10.357         4.6420         3.4075
135 10.457         4.6677         3.4266
136 10.557         4.6929         3.4441
137 10.657         4.7175         3.4590
138 10.757         4.7416         3.4729
139 10.857         4.7649         3.4835
140 10.957         4.7876         3.4941
141 11.057         4.8093         3.4963
