DAh_rfratio,DAh_Mr,DAh_ug,DAh_gr,DAh_ri,DAh_iz,DAh_deltaMr,DAd_rfratio,DAd_Mr,DAd_ug,DAd_gr,DAd_ri,DAd_iz,DAd_deltaMr,DBCh_rfratio,DBCh_Mr,DBCh_ug,DBCh_gr,DBCh_ri,DBCh_iz,DBCh_deltaMr,DBCd_rfratio,DBCd_Mr,DBCd_ug,DBCd_gr,DBCd_ri,DBCd_iz,DBCd_deltaMr
3.019951720402118,9.889447906896322,-0.16790189656799015,-0.26113962530832424,0.2659125715363757,0.3076372256606419,-1.1999999999999744,3.019951720402118,9.889447906896322,-0.1687262395284037,-0.25974201360110527,0.44780920445210626,0.4874129835826011,-1.1999999999999744,3.019951720402118,9.889447906896322,-0.2979670907654608,-0.23079887822067846,0.2523485591696968,0.3088902419169699,-1.1999999999999744,3.019951720402118,9.889447906896322,-0.29888138769031514,-0.22936163339551996,0.43634854358260355,0.49006467777259743,-1.1999999999999744
3.3113112148260226,9.913476565456765,-0.17277701024821468,-0.27981285784994014,0.24691751955613128,0.302993944634423,-1.2999999999999723,3.3113112148260226,9.913476565456765,-0.17372086175078394,-0.2783415797328601,0.42332227449316306,0.4830892780170757,-1.2999999999999723,3.3113112148260226,9.913476565456765,-0.3030365169348421,-0.24931995787056138,0.23280164470616427,0.304243007971543,-1.2999999999999723,3.3113112148260226,9.913476565456765,-0.30406861888980075,-0.24780674397457503,0.41133498390391665,0.48582641809421645,-1.2999999999999723
3.630780547701144,9.93586449924313,-0.17710737016324885,-0.29744338678164084,0.22747769726856149,0.29766636278904457,-1.3999999999999702,3.630780547701144,9.93586449924313,-0.17827782795262337,-0.29577757569942875,0.3984608232903888,0.4780381636817772,-1.3999999999999702,3.630780547701144,9.93586449924313,-0.30754018661479776,-0.2668146753590861,0.21280363721553286,0.2988989214909985,-1.3999999999999702,3.630780547701144,9.93586449924313,-0.30880185707401964,-0.2651011648632142,0.3859372621685466,0.480853036166657,-1.3999999999999702
3.9810717055351073,9.956693015728234,-0.18107480922051877,-0.31391484809348924,0.20779891846986942,0.291703194379636,-1.499999999999968,3.9810717055351073,9.956693015728234,-0.18244745288040676,-0.31207609861195706,0.3733271926927344,0.4724208400387937,-1.499999999999968,3.9810717055351073,9.956693015728234,-0.31166676981775865,-0.2831612160038688,0.19256311715514585,0.29290588217407176,-1.499999999999968,3.9810717055351073,9.956693015728234,-0.3131332439795287,-0.2812695929956526,0.36025882195736614,0.47530594374115864,-1.499999999999968
4.3651583224018085,9.97604364438909,-0.1847437573779871,-0.3292383583816054,0.18786746786389585,0.2850017679049124,-1.599999999999966,4.3651583224018085,9.97604364438909,-0.1862485087395669,-0.327297608372735,0.34807863873548683,0.46593734195191416,-1.599999999999966,4.3651583224018085,9.97604364438909,-0.31548310975450633,-0.29836880569977353,0.1720662358868843,0.2861586730014949,-1.599999999999966,4.3651583224018085,9.97604364438909,-0.31708220624123484,-0.2963720330517603,0.3344588245593627,0.46888090838979224,-1.599999999999966
4.786300923226537,9.993997460293201,-0.18806698559685486,-0.34354459348462285,0.1678756692267349,0.27769406036495425,-1.6999999999999638,4.786300923226537,9.993997460293201,-0.18971123829577152,-0.3414901058127917,0.3226949898897473,0.4588703926909048,-1.6999999999999638,4.786300923226537,9.993997460293201,-0.3189402239705963,-0.31256966272512443,0.1515081760931274,0.27878955087231105,-1.6999999999999638,4.786300923226537,9.993997460293201,-0.32068005848208614,-0.31045566064184626,0.3085169046133984,0.4618622870832638,-1.6999999999999638
5.248074602497906,10.010634483974556,-0.19114346743088717,-0.3568123707475337,0.14832777321434065,0.27091587086184177,-1.7999999999999599,5.248074602497906,10.010634483974556,-0.19284528709449944,-0.3547389512773691,0.2968421690777774,0.45165210001052003,-1.7999999999999599,5.248074602497906,10.010634483974556,-0.3221401052731494,-0.32573977878510263,0.13140125414801673,0.2719494174749997,-1.7999999999999599,5.248074602497906,10.010634483974556,-0.3239348585522315,-0.3236061038454352,0.2820943700154821,0.45468683089733375,-1.7999999999999599
5.754399373371779,10.026033160064465,-0.19398636119008472,-0.3691319562117883,0.13157473666564456,0.267372069332545,-1.8999999999999595,5.754399373371779,10.026033160064465,-0.1956716490084709,-0.3671006342991596,0.2677393691453318,0.43932557531237393,-1.8999999999999595,5.754399373371779,10.026033160064465,-0.32509329265535314,-0.33796984038072964,0.11413537283754494,0.268383228020042,-1.8999999999999595,5.754399373371779,10.026033160064465,-0.3268682195359318,-0.3358793150380528,0.25237015015122566,0.4423487385171718,-1.8999999999999595
6.309573444802149,10.04026991464152,-0.19662987562978174,-0.38050233123046695,0.11471283261874987,0.26322485094523884,-1.9999999999999556,6.309573444802149,10.04026991464152,-0.19821636013456967,-0.3786003634854893,0.23904623469513453,0.4261651439411942,-1.9999999999999556,6.309573444802149,10.04026991464152,-0.32783998280865845,-0.3492566409042155,0.09676252011252018,0.264200645473867,-1.9999999999999556,6.309573444802149,10.04026991464152,-0.3295098014469886,-0.34729909237867673,0.22305255678842428,0.4291542574758438,-1.9999999999999556
6.918309709189604,10.053418789181954,-0.19906004785357467,-0.39101345453528324,0.09789847559815357,0.25853816473700775,-2.099999999999957,6.918309709189604,10.053418789181954,-0.20055046097530393,-0.3892359126327669,0.21094152775189556,0.4124025428417042,-2.099999999999957,6.918309709189604,10.053418789181954,-0.3303655244374646,-0.3596906548944432,0.07944159352994618,0.25946560412339537,-2.099999999999957,6.918309709189604,10.053418789181954,-0.3319332723401729,-0.35786104129970653,0.19432369835607588,0.4153355850632465,-2.099999999999957
7.585775750292085,10.06555114734077,-0.20129131752092988,-0.40072140613203544,0.0811071623077595,0.2532816329833665,-2.199999999999953,7.585775750292085,10.06555114734077,-0.20265104809334034,-0.3991042291721243,0.18344236931833535,0.3979700710452292,-2.199999999999953,7.585775750292085,10.06555114734077,-0.33268482949702616,-0.36932756362019603,0.06214761118638279,0.25414641918651526,-2.199999999999953,7.585775750292085,10.06555114734077,-0.33411469426764384,-0.36766290733163487,0.16620181904717057,0.4008225028100263,-2.199999999999953
8.317637711026999,10.076735449561905,-0.2033736945551574,-0.4096400848980153,0.0644792794865694,0.24752475514754835,-2.2999999999999527,8.317637711026999,10.076735449561905,-0.2045749686029943,-0.40821226988075665,0.15661016358387414,0.3828340935731944,-2.2999999999999527,8.317637711026999,10.076735449561905,-0.3348498691984645,-0.37817970460783457,0.045023353420749146,0.24831280687171997,-2.2999999999999527,8.317637711026999,10.076735449561905,-0.33611308744652746,-0.37670988344256884,0.1387501707153156,0.3855790199944593,-2.2999999999999527
9.120108393559414,10.087037089671227,-0.20527737586269268,-0.41786842761207055,0.047986538794056344,0.24123836707622814,-2.399999999999949,9.120108393559414,10.087037089671227,-0.20630873075782574,-0.41664074463649925,0.13045610593754375,0.3671531507396608,-2.399999999999949,9.120108393559414,10.087037089671227,-0.33682949303279486,-0.3863470324859648,0.02804000281012975,0.24193434276006798,-2.399999999999949,9.120108393559414,10.087037089671227,-0.3379143150867314,-0.3850831635859038,0.11198102992926096,0.3697641735286581,-2.399999999999949
10.000000000000327,10.096518287104402,-0.20701527728195046,-0.4254545568870327,0.03175312604533431,0.2344967746272708,-2.4999999999999467,10.000000000000327,10.096518287104402,-0.20787918005377648,-0.42442343225341617,0.10511269076376095,0.3509547580101504,-2.4999999999999467,10.000000000000327,10.096518287104402,-0.33863710315683804,-0.3938772869945417,0.011324011405935863,0.23508580988007566,-2.4999999999999467,10.000000000000327,10.096518287104402,-0.3395461711283545,-0.3928157181647549,0.08603010466222827,0.3534041056577948,-2.4999999999999467
10.964781961432232,10.105238028211321,-0.20859475254777493,-0.43245007602125085,0.0157816843076084,0.22729848009243625,-2.5999999999999446,10.964781961432232,10.105238028211321,-0.20929786047099697,-0.43160707331195525,0.08057378449368358,0.33426025004857607,-2.5999999999999446,10.964781961432232,10.105238028211321,-0.3402802455484668,-0.40082188133607843,-0.005121892768158887,0.2277650064980925,-2.5999999999999446,10.964781961432232,10.105238028211321,-0.3410205985095196,-0.3999539502703584,0.060892196624106276,0.33651913400627365,-2.5999999999999446
12.022644346174523,10.113252050105864,-0.21001948028701634,-0.43890719089341346,7.589295626075909e-05,0.219581130170738,-2.6999999999999424,12.022644346174523,10.113252050105864,-0.21058440202303075,-0.43822623500684443,0.056833276554996814,0.31702637437526704,-2.6999999999999424,12.022644346174523,10.113252050105864,-0.34176266538485933,-0.40723294146291167,-0.021293957722036794,0.21990767575433523,-2.6999999999999424,12.022644346174523,10.113252050105864,-0.34235796877146996,-0.4065318208899349,0.03656207430622871,0.31906396686585126,-2.6999999999999424
13.182567385564532,10.120612860742664,-0.21131337286464813,-0.44485242574587147,-0.015263489131125851,0.21154667785329195,-2.7999999999999403,13.182567385564532,10.120612860742664,-0.21174295017247857,-0.4443296792697602,0.03399026786326331,0.2994971804498405,-2.7999999999999403,13.182567385564532,10.120612860742664,-0.34310920545433987,-0.41313624322017617,-0.037089404921172076,0.21171902592994485,-2.7999999999999403,13.182567385564532,10.120612860742664,-0.34356248656296273,-0.41259799737449754,0.013141704097176188,0.30128540021535244,-2.7999999999999403
14.454397707459785,10.127369789252207,-0.2124767411705477,-0.4503352391393065,-0.030274142393494685,0.2031061776406453,-2.899999999999938,14.454397707459785,10.127369789252207,-0.21280599144741075,-0.44993117762781765,0.012022938459278265,0.28163227160935733,-2.899999999999938,14.454397707459785,10.127369789252207,-0.3443201169641661,-0.4185812657914276,-0.052546619330492206,0.2031078593626532,-2.899999999999938,14.454397707459785,10.127369789252207,-0.34466794982819593,-0.418165210095399,-0.00939010384281147,0.2831415791821783,-2.899999999999938
15.848931924611659,10.133569061009709,-0.2135275127883851,-0.45538240097224403,-0.044869772157891674,0.19434197469042758,-2.999999999999936,15.848931924611659,10.133569061009709,-0.21376891145417787,-0.4550823828356094,-0.009058206102373845,0.2634272773056452,-2.999999999999936,15.848931924611659,10.133569061009709,-0.3454140246745787,-0.4235942161940862,-0.0675774761021799,0.19415770850077863,-2.999999999999936,15.848931924611659,10.133569061009709,-0.3456695012383726,-0.4232852830059848,-0.03102164061240842,0.26462723144776135,-2.999999999999936
17.378008287494367,10.139253892415653,-0.21447083016636626,-0.4600318300923938,-0.059090943189850975,0.18522688803234644,-3.099999999999934,17.378008287494367,10.139253892415653,-0.21464539040551855,-0.45981198644795285,-0.029278529897005967,0.24503377458437114,-3.099999999999934,17.378008287494367,10.139253892415653,-0.3463962301996233,-0.4282128675598784,-0.08222332011191114,0.18484039013355158,-3.099999999999934,17.378008287494367,10.139253892415653,-0.34658131784452806,-0.4279864850828048,-0.05177783598876218,0.24589624647982333,-3.099999999999934
19.054607179633106,10.144464600896004,-0.21531154119453788,-0.4643188607720923,-0.07286460644261084,0.1758447507821579,-3.199999999999932,19.054607179633106,10.144464600896004,-0.2154450100965306,-0.46414992635142127,-0.04857725236933774,0.22650552817369274,-3.199999999999932,19.054607179633106,10.144464600896004,-0.34727173129452993,-0.4324724160215645,-0.09640947178457182,0.17524120332798532,-3.199999999999932,19.054607179633106,10.144464600896004,-0.34741335312924804,-0.43229845268429656,-0.07159571771466844,0.22700313230677693,-3.199999999999932
20.892961308541093,10.149238726165237,-0.2160643024643214,-0.46826507556200525,-0.08620793184066144,0.1661962279272764,-3.299999999999928,20.892961308541093,10.149238726165237,-0.21617854849046836,-0.46812200178472096,-0.06699168782811071,0.2078142955581761,-3.299999999999928,20.892961308541093,10.149238726165237,-0.3480557655879224,-0.4363939774924219,-0.11015338257153928,0.16536055196093002,-3.299999999999928,20.892961308541093,10.149238726165237,-0.34817681346759244,-0.43624664133647073,-0.09051247736385548,0.2079189434589388,-3.299999999999928
22.908676527678544,10.153611159316831,-0.21674614526608948,-0.4718867521893628,-0.09913635670064735,0.1562816329949257,-3.3999999999999275,22.908676527678544,10.153611159316831,-0.21684601523704572,-0.47176358000256613,-0.08453190554689982,0.18913024455260086,-3.3999999999999275,22.908676527678544,10.153611159316831,-0.34876605178340014,-0.4399932815295493,-0.12347076908385546,0.1551984754236777,-3.3999999999999275,22.908676527678544,10.153611159316831,-0.34887164665171966,-0.43986643728256425,-0.10853756140038584,0.18881756779489223,-3.3999999999999275
25.11886431509664,10.157614276801134,-0.21736896122340355,-0.47520307027659214,-0.11159415462572397,0.14618519705987154,-3.4999999999999254,25.11886431509664,10.157614276801134,-0.21745566416931794,-0.47509803667952255,-0.10123576026185788,0.17042187346084603,-3.4999999999999254,25.11886431509664,10.157614276801134,-0.34941498515816605,-0.44328911899492596,-0.13630457583675692,0.14484105102158296,-3.4999999999999254,25.11886431509664,10.157614276801134,-0.34950643636718226,-0.44318095207927044,-0.1257088899431018,0.16966710006515484,-3.4999999999999254
27.542287033382646,10.161278076811001,-0.2179519214417276,-0.4782228436279574,-0.123625743133843,0.1358788137099829,-3.599999999999925,27.542287033382646,10.161278076811001,-0.21800569646866563,-0.4781576780002652,-0.11707137856230077,0.15174935012048962,-3.599999999999925,27.542287033382646,10.161278076811001,-0.35002254272102107,-0.4462896750988463,-0.14870015900493883,0.13425933626277953,-3.599999999999925,27.542287033382646,10.161278076811001,-0.35007926646224874,-0.44622256432613483,-0.14199313596955676,0.1505295206716788,-3.599999999999925
30.19951720402118,10.164630316015735,-0.21847735366949905,-0.4809938516612995,-0.13518521256977678,0.12544584068981024,-3.6999999999999194,30.19951720402118,10.164630316015735,-0.21850158533233355,-0.4809643659040397,-0.13208432130641157,0.13323846079694945,-3.6999999999999194,30.19951720402118,10.164630316015735,-0.350570244769024,-0.4490433295714773,-0.1606104726967139,0.12353875198799358,-3.6999999999999194,30.19951720402118,10.164630316015735,-0.35059581996268463,-0.44901296321605955,-0.15743621660699958,0.13153429800480154,-3.6999999999999194
33.11311214826023,10.16769664496131,-0.21894694611632204,-0.4835400999586028,-0.1463171780436916,0.11485739195556377,-3.7999999999999208,33.11311214826023,10.16769664496131,-0.21894694611632204,-0.4835400999586028,-0.1463171780436916,0.11485739195556377,-3.7999999999999208,33.11311214826023,10.16769664496131,-0.35105982169135075,-0.45157404193949446,-0.1720811128469073,0.11264961907570736,-3.7999999999999208,33.11311214826023,10.16769664496131,-0.35105982169135075,-0.45157404193949446,-0.1720811128469073,0.11264961907570736,-3.7999999999999208
36.307805477011435,10.170500740789414,-0.21933702074546702,-0.48591077556846685,-0.16109881365163048,0.09155164108538472,-3.899999999999917,36.307805477011435,10.170500740789414,-0.21934088033193433,-0.48591077556846685,-0.16109881365163048,0.09155164108538472,-3.899999999999917,36.307805477011435,10.170500740789414,-0.35146666872915233,-0.45393176449749006,-0.1872885608874597,0.08868161417090903,-3.899999999999917,36.307805477011435,10.170500740789414,-0.3514701882260596,-0.45393176449749006,-0.1872885608874597,0.08868161417090903,-3.899999999999917
39.81071705535108,10.17306443622007,-0.2196812710987075,-0.4880834571496244,-0.17495927265745337,0.068841257056107,-3.9999999999999147,39.81071705535108,10.17306443622007,-0.21968272470844852,-0.4880834571496244,-0.17495927265745337,0.068841257056107,-3.9999999999999147,39.81071705535108,10.17306443622007,-0.35182673004031173,-0.45609275579919384,-0.201553137970798,0.06529386510088742,-3.9999999999999147,39.81071705535108,10.17306443622007,-0.351828055559281,-0.45609275579919384,-0.201553137970798,0.06529386510088742,-3.9999999999999147
43.65158322401808,10.17540784399544,-0.21999542226678415,-0.49007046170101987,-0.1880040624659891,0.046670089237494494,-4.099999999999913,43.65158322401808,10.17540784399544,-0.2199951593278584,-0.49007046170101987,-0.1880040624659891,0.046670089237494494,-4.099999999999913,43.65158322401808,10.17540784399544,-0.3521552637808405,-0.45806910105930854,-0.2149822829001522,0.04243072037485618,-4.099999999999913,43.65158322401808,10.17540784399544,-0.3521550240126956,-0.45806910105930854,-0.2149822829001522,0.04243072037485618,-4.099999999999913
47.86300923226537,10.177549476197886,-0.22028266203647817,-0.49188724764111313,-0.2003817259736529,0.024930426587363996,-4.1999999999999105,47.86300923226537,10.177549476197886,-0.22028164007759088,-0.49188724764111313,-0.2003817259736529,0.024930426587363996,-4.1999999999999105,47.86300923226537,10.177549476197886,-0.35245553619930803,-0.45987616837260603,-0.22772775511047527,0.019982807609213893,-4.1999999999999105,47.86300923226537,10.177549476197886,-0.3524546043006431,-0.45987616837260603,-0.22772775511047527,0.019982807609213893,-4.1999999999999105
52.48074602497906,10.179506358037475,-0.22054282083790255,-0.4935508531323265,-0.21194187388639918,0.003904100246931108,-4.299999999999908,52.48074602497906,10.179506358037475,-0.2205417353786565,-0.4935508531323265,-0.21194187388639918,0.003904100246931108,-4.299999999999908,52.48074602497906,10.179506358037475,-0.35272739022989086,-0.46153099716097046,-0.23963488547565603,-0.0017566954122294476,-4.299999999999908,52.48074602497906,10.179506358037475,-0.3527264004294999,-0.46153099716097046,-0.23963488547565603,-0.0017566954122294476,-4.299999999999908
0.19054607179633146,8.310634483974578,0.5103112018936748,0.6956757955141732,0.39979275814504334,0.20575352470435604,1.7999999999999616,0.19054607179633146,8.310634483974578,0.45252955736090783,0.7753427774554709,0.6424947531985445,0.34182447495251367,1.7999999999999616,0.19054607179633146,8.310634483974578,0.3865151247489038,0.7115575238366851,0.39771747547310454,0.20595930094815174,1.7999999999999616,0.19054607179633146,8.310634483974578,0.3254251178689138,0.7924432331552254,0.6408354976436819,0.3421651470374414,1.7999999999999616
0.2089296130854118,8.393997460293228,0.4598374803407168,0.6736656792971658,0.4072336360376312,0.21241557960252777,1.6999999999999638,0.2089296130854118,8.393997460293228,0.4109152739555384,0.740397059653148,0.6563850177167971,0.35311036691252795,1.6999999999999638,0.2089296130854118,8.393997460293228,0.3340769426416301,0.6904778787586849,0.4050078870600977,0.21264856570305923,1.6999999999999638,0.2089296130854118,8.393997460293228,0.28236718907784564,0.7582838091048032,0.6546160320860253,0.35348812912356564,1.6999999999999638
0.22908676527678545,8.476043644389108,0.41206300220171244,0.6488716182572531,0.41430811356765673,0.2189336320703923,1.599999999999966,0.22908676527678545,8.476043644389108,0.3714307488642561,0.7040348063259856,0.6694687190967521,0.364290860464731,1.599999999999966,0.22908676527678545,8.476043644389108,0.284476218289722,0.6666016067715219,0.4119230678223573,0.21919610283870838,1.599999999999966,0.22908676527678545,8.476043644389108,0.2415050731416315,0.7226968681337738,0.6675836272588107,0.36470863211864213,1.599999999999966
0.2511886431509675,8.556693015728253,0.36710614544978526,0.6214278860117659,0.42077819515850834,0.22547404674941163,1.499999999999968,0.2511886431509675,8.556693015728253,0.33409709699584056,0.6663679352134189,0.6818671533579668,0.37545690486270544,1.499999999999968,0.2511886431509675,8.556693015728253,0.23782467301284171,0.6400560409679201,0.4182243051726253,0.22576878242209375,1.499999999999968,0.2511886431509675,8.556693015728253,0.20285952142276642,0.685790396248553,0.6798596449918115,0.375917825006411,1.499999999999968
0.2754228703338265,8.635864499243151,0.3248776582408759,0.5916294362886134,0.4268579243810109,0.2319377400000029,1.3999999999999702,0.2754228703338265,8.635864499243151,0.2987240245329694,0.6277213433432784,0.6931467411619394,0.3863887459763973,1.3999999999999702,0.2754228703338265,8.635864499243151,0.19402737397687986,0.611132077937814,0.42412596343541153,0.23226740925888834,1.3999999999999702,0.2754228703338265,8.635864499243151,0.1662356709334425,0.6478893451030707,0.6910095663495781,0.38689596663294523,1.3999999999999702
0.30199517204021303,8.713476565456787,0.2853264177126107,0.5597732410288714,0.4324867635362999,0.23849670093502695,1.2999999999999723,0.30199517204021303,8.713476565456787,0.2652905675830972,0.5882453276850157,0.703338255434879,0.39717162485438706,1.2999999999999723,0.30199517204021303,8.713476565456787,0.15302242313015313,0.5801232565909871,0.4295672851479857,0.23886450460868858,1.2999999999999723,0.30199517204021303,8.713476565456787,0.13161117817921308,0.6091412923154707,0.7010640186957886,0.39772855465396617,1.2999999999999723
0.331131121482603,8.789447906896342,0.24855949100133756,0.5260474061735962,0.4376923401207655,0.2449525545014417,1.1999999999999744,0.331131121482603,8.789447906896342,0.2337331045942186,0.5481316212648863,0.7121994507357243,0.4074951795394526,1.1999999999999744,0.331131121482603,8.789447906896342,0.11490217099067479,0.5472127581931687,0.4345759563538074,0.24536136360160654,1.1999999999999744,0.331131121482603,8.789447906896342,0.0989200229817584,0.5697362470559426,0.7097800447381957,0.4081049920946853,1.1999999999999744
0.3630780547701137,8.863698185458531,0.21447108739011966,0.4907986139591678,0.4424127737063266,0.25147638392398264,1.0999999999999783,0.3630780547701137,8.863698185458531,0.20396564131392836,0.5075687212527527,0.7195846212187398,0.4175290625018846,1.0999999999999783,0.3630780547701137,8.863698185458531,0.07954723140120024,0.5127459579918039,0.4390899742234744,0.2519296239260349,1.0999999999999783,0.3630780547701137,8.863698185458531,0.06807591366098364,0.5298612231106006,0.7170113500308233,0.41819541153698125,1.0999999999999783
0.3981071705535116,8.93614884222675,0.1829970216665302,0.45426202669275995,0.4467601757337576,0.2581553579940348,0.9999999999999769,0.3981071705535116,8.93614884222675,0.17593350932989438,0.46674067842535294,0.7255323739507027,0.4272598848408471,0.9999999999999769,0.3981071705535116,8.93614884222675,0.046887691950324495,0.4769552540784474,0.44322192583030784,0.25865679259199936,0.9999999999999769,0.3981071705535116,8.93614884222675,0.03902073094341674,0.489699022643709,0.72279635402775,0.42798652380603386,0.9999999999999769
0.43651583224018087,9.00672395791371,0.15396243231181472,0.4167379593145526,0.4504999018673068,0.26486985470198476,0.8999999999999808,0.43651583224018087,9.00672395791371,0.14958301412929131,0.4257972614443979,0.7298163851063784,0.4364685895788831,0.8999999999999808,0.43651583224018087,9.00672395791371,0.016745005686711778,0.4401402296015533,0.446736612252149,0.26542317152281214,0.8999999999999808,0.43651583224018087,9.00672395791371,0.011700708951234873,0.44939776203286996,0.7269078776611693,0.43725914094199325,0.8999999999999808
0.4786300923226557,9.075351148774004,0.12721136216400097,0.3784857187540105,0.4537451989123653,0.27170798047846745,0.7999999999999812,0.4786300923226557,9.075351148774004,0.12483546418945224,0.38491564141232715,0.7325729141102144,0.4453360437655718,0.7999999999999812,0.4786300923226557,9.075351148774004,-0.011038625854961737,0.4025593584179319,0.449747894945574,0.27231719814902533,0.7999999999999812,0.4786300923226557,9.075351148774004,-0.013964474510103742,0.40913387909667165,0.729482228262647,0.4461944886022273,0.7999999999999812
0.5248074602497927,9.141962479694936,0.10257163826801374,0.3397819523787291,0.4563545438098764,0.27837532110609686,0.6999999999999851,0.5248074602497927,9.141962479694936,0.10166665709938627,0.34421458175058817,0.733676410208691,0.45364780748873557,0.6999999999999851,0.5248074602497927,9.141962479694936,-0.036638978406237754,0.3644895832841186,0.452114048604944,0.2790437039828646,0.6999999999999851,0.5248074602497927,9.141962479694936,-0.03799980181182505,0.36902445395945094,0.7303932167024385,0.45457788314610426,0.6999999999999851
0.5754399373371779,9.206495373450057,0.07987250355077435,0.30088559706998197,0.4581942885927113,0.2851234932216009,0.5999999999999872,0.5754399373371779,9.206495373450057,0.07997003021571558,0.3038870049345128,0.7330109773162405,0.46147032146458855,0.5999999999999872,0.5754399373371779,9.206495373450057,-0.060229752096432776,0.3261905023918352,0.4537012068531574,0.2858552494527302,0.5999999999999872,0.5754399373371779,9.206495373450057,-0.06051442966796827,0.32926278488858074,0.7295242619638742,0.46247607796200185,0.5999999999999872
0.6309573444802176,9.268893493014133,0.058972911311503395,0.2620367529514134,0.4591397783730784,0.2917478236899136,0.49999999999998934,0.6309573444802176,9.268893493014133,0.059728368941264876,0.26402116375879103,0.7307287836914327,0.4688887239393047,0.49999999999998934,0.6309573444802176,9.268893493014133,-0.08195700354798774,0.28790317076525085,0.45438447994082054,0.2925466213855117,0.49999999999998934,0.6309573444802176,9.268893493014133,-0.08152525509176911,0.28993547033644873,0.7270276781162295,0.46997435062145243,0.49999999999998934
0.6918309709189617,9.329107572604386,0.03967477829262833,0.22351677118570024,0.45907642443073016,0.2981352935396373,0.3999999999999915,0.6918309709189617,9.329107572604386,0.04085613475744765,0.22477260785586495,0.7267292171812727,0.4756872310636808,0.3999999999999915,0.6918309709189617,9.329107572604386,-0.1020247337805209,0.24991162067549055,0.4540490280325713,0.29900446905339706,0.3999999999999915,0.6918309709189617,9.329107572604386,-0.101120106709633,0.25119837987929117,0.7228022064625286,0.4768565501202957,0.3999999999999915
0.7585775750292101,9.3870961729112,0.02189349691407827,0.18547495345376674,0.4578211950425306,0.30434157277247564,0.2999999999999936,0.7585775750292101,9.3870961729112,0.0232884553889825,0.18626431483374617,0.7210920600463488,0.48203756901518346,0.2999999999999936,0.7585775750292101,9.3870961729112,-0.1205199049951311,0.21236531240365508,0.45251116297493255,0.30528479514392615,0.2999999999999936,0.7585775750292101,9.3870961729112,-0.11936542328978561,0.2131744753327709,0.7169275889496483,0.483294767365976,0.2999999999999936
0.8317637711027016,9.442826336934612,0.005477627946781638,0.14812263562902572,0.4552859326479677,0.31007325521494167,0.19999999999999574,0.8317637711027016,9.442826336934612,0.006959502707651666,0.14861038339246235,0.7136541176392797,0.4877144247638334,0.19999999999999574,0.8317637711027016,9.442826336934612,-0.13759883647760418,0.17547786272461963,0.4496823992404302,0.3110930365195337,0.19999999999999574,0.8317637711027016,9.442826336934612,-0.1363287003182343,0.17597805832429714,0.7092396629999307,0.48906329042449315,0.19999999999999574
0.9120108393559415,9.49627412499926,-0.009688728156206139,0.11162458912983197,0.4513182923298906,0.3153817839199391,0.09999999999999787,0.9120108393559415,9.49627412499926,-0.008196799549033074,0.11191489117778985,0.7046799591628101,0.492906003147489,0.09999999999999787,0.9120108393559415,9.49627412499926,-0.15338158206222374,0.13941577273271122,0.44540963085660223,0.3164808447251417,0.09999999999999787,0.9120108393559415,9.49627412499926,-0.1520777635977062,0.13971360248379128,0.7000037044306353,0.494350496462733,0.09999999999999787
1.0000000000000369,9.547425010840023,-0.023697467866760746,0.07610688921118935,0.44601246197738575,0.3199970353391812,0.0,1.0000000000000369,9.547425010840023,-0.022669274510700888,0.07671774548731847,0.6940278037254117,0.49757000496657966,0.0,1.0000000000000369,9.547425010840023,-0.16796323714646988,0.10430640382266532,0.4397875245357028,0.32117660624151867,0.0,1.0000000000000369,9.547425010840023,-0.16711741022613325,0.10493333816659245,0.689077016711618,0.4991141235094112,0.0
1.0964781961432233,9.596274124999258,-0.03662640567380393,0.04166363486588409,0.43916809416105806,0.32413102818414075,-0.09999999999999787,1.0964781961432233,9.596274124999258,-0.03564461982445977,0.04217298790853263,0.6818141546188734,0.5015105019628123,-0.09999999999999787,1.0964781961432233,9.596274124999258,-0.18142365828735763,0.07024480301581448,0.43261452259370614,0.3253932596838425,-0.09999999999999787,1.0964781961432233,9.596274124999258,-0.18060692002834244,0.07076774569763344,0.6765762603820171,0.5031573943859797,-0.09999999999999787
1.2022644346174574,9.642826336934608,-0.04856758767011016,0.00840083061264707,0.43090328039262715,0.3276019139947728,-0.19999999999999396,1.2022644346174574,9.642826336934608,-0.04764323411166771,0.008832882960103206,0.6680828670547534,0.5049776034750053,-0.19999999999999396,1.2022644346174574,9.642826336934608,-0.19385848966175345,0.03733871426733515,0.4240092550237833,0.32894769644198973,-0.19999999999999396,1.2022644346174574,9.642826336934608,-0.19308372765810589,0.037782439225306774,0.6625451592340994,0.5067310526382229,-0.19999999999999396
1.3182567385564588,9.687096172911197,-0.05958891597683191,-0.02362058510834686,0.4211961707867111,0.33038069838853446,-0.2999999999999936,1.3182567385564588,9.687096172911197,-0.05883842476952239,-0.023128570275670057,0.6528878740344162,0.5076774701243956,-0.2999999999999936,1.3182567385564588,9.687096172911197,-0.20533734958607042,0.005650066499509165,0.41394957406525634,0.3318104378301925,-0.2999999999999936,1.3182567385564588,9.687096172911197,-0.20472676629047726,0.0061555292375565784,0.6470375700332021,0.5095400282800568,-0.2999999999999936
