## SDSS/LSST colors as functions of Mr and FeH ########
## see MSandRGBcolors_v1.3.header
#   Mr      FeH      ug       gr       ri      iz     zy
  14.03   -1.75   2.1470   1.5631   1.9381   1.0612   0.3793 
  14.04   -1.75   2.1474   1.5639   1.9389   1.0616   0.3805 
  14.05   -1.75   2.1478   1.5640   1.9398   1.0619   0.3818 
  14.06   -1.75   2.1482   1.5640   1.9407   1.0623   0.3830 
  14.07   -1.75   2.1486   1.5640   1.9416   1.0626   0.3842 
  14.08   -1.75   2.1491   1.5640   1.9425   1.0630   0.3854 
  14.09   -1.75   2.1496   1.5643   1.9433   1.0633   0.3867 
  14.10   -1.75   2.1501   1.5650   1.9442   1.0637   0.3879 
  14.11   -1.75   2.1506   1.5650   1.9451   1.0640   0.3891 
  14.12   -1.75   2.1511   1.5650   1.9460   1.0644   0.3904 
  14.13   -1.75   2.1517   1.5650   1.9468   1.0647   0.3916 
  14.14   -1.75   2.1522   1.5650   1.9477   1.0651   0.3928 
  14.15   -1.75   2.1528   1.5656   1.9486   1.0654   0.3940 
  14.16   -1.75   2.1533   1.5660   1.9495   1.0658   0.3953 
  14.17   -1.75   2.1539   1.5660   1.9504   1.0661   0.3965 
  14.18   -1.75   2.1545   1.5660   1.9512   1.0665   0.3977 
  14.19   -1.75   2.1551   1.5660   1.9521   1.0668   0.3989 
  14.20   -1.75   2.1556   1.5660   1.9530   1.0672   0.4002 
  14.21   -1.75   2.1562   1.5660   1.9539   1.0675   0.4014 
  14.22   -1.75   2.1568   1.5660   1.9547   1.0679   0.4026 
  14.23   -1.75   2.1573   1.5666   1.9556   1.0682   0.4039 
  14.24   -1.75   2.1579   1.5670   1.9565   1.0686   0.4051 
  14.25   -1.75   2.1584   1.5670   1.9574   1.0689   0.4063 
  14.26   -1.75   2.1590   1.5670   1.9582   1.0693   0.4075 
  14.27   -1.75   2.1595   1.5670   1.9591   1.0696   0.4088 
  14.28   -1.75   2.1600   1.5670   1.9600   1.0700   0.4100 
  14.29   -1.75   2.1605   1.5670   1.9607   1.0704   0.4114 
  14.30   -1.75   2.1610   1.5670   1.9614   1.0707   0.4129 
  14.31   -1.75   2.1614   1.5670   1.9621   1.0711   0.4143 
  14.32   -1.75   2.1619   1.5670   1.9629   1.0714   0.4157 
  14.33   -1.75   2.1623   1.5670   1.9636   1.0718   0.4171 
  14.34   -1.75   2.1627   1.5670   1.9643   1.0721   0.4186 
  14.35   -1.75   2.1631   1.5670   1.9650   1.0725   0.4200 
  14.36   -1.75   2.1634   1.5670   1.9657   1.0729   0.4214 
  14.37   -1.75   2.1638   1.5670   1.9664   1.0732   0.4229 
  14.38   -1.75   2.1641   1.5671   1.9671   1.0736   0.4243 
  14.39   -1.75   2.1644   1.5679   1.9679   1.0739   0.4257 
  14.40   -1.75   2.1647   1.5680   1.9686   1.0743   0.4271 
  14.41   -1.75   2.1649   1.5680   1.9693   1.0746   0.4286 
  14.42   -1.75   2.1652   1.5680   1.9700   1.0750   0.4300 
  14.43   -1.75   2.1654   1.5680   1.9707   1.0754   0.4314 
  14.44   -1.75   2.1656   1.5680   1.9714   1.0757   0.4329 
  14.45   -1.75   2.1657   1.5680   1.9721   1.0761   0.4343 
  14.46   -1.75   2.1659   1.5680   1.9729   1.0764   0.4357 
  14.47   -1.75   2.1660   1.5680   1.9736   1.0768   0.4371 
  14.48   -1.75   2.1661   1.5680   1.9743   1.0771   0.4386 
  14.49   -1.75   2.1662   1.5680   1.9750   1.0775   0.4400 
  14.50   -1.75   2.1662   1.5680   1.9757   1.0779   0.4414 
  14.51   -1.75   2.1663   1.5680   1.9764   1.0782   0.4429 
  14.52   -1.75   2.1663   1.5680   1.9771   1.0786   0.4443 
  14.53   -1.75   2.1662   1.5680   1.9779   1.0789   0.4457 
  14.54   -1.75   2.1662   1.5680   1.9786   1.0793   0.4471 
  14.55   -1.75   2.1661   1.5680   1.9793   1.0796   0.4486 
  14.56   -1.75   2.1660   1.5680   1.9800   1.0800   0.4500 
  14.57   -1.75   2.1658   1.5680   1.9807   1.0804   0.4514 
  14.58   -1.75   2.1657   1.5680   1.9814   1.0807   0.4529 
  14.59   -1.75   2.1655   1.5680   1.9821   1.0811   0.4543 
  14.60   -1.75   2.1652   1.5680   1.9829   1.0814   0.4557 
  14.61   -1.75   2.1650   1.5680   1.9836   1.0818   0.4571 
  14.62   -1.75   2.1647   1.5677   1.9843   1.0821   0.4586 
  14.63   -1.75   2.1644   1.5670   1.9850   1.0825   0.4600 
  14.64   -1.75   2.1640   1.5670   1.9857   1.0829   0.4614 
  14.65   -1.75   2.1637   1.5670   1.9864   1.0832   0.4629 
  14.66   -1.75   2.1633   1.5670   1.9871   1.0836   0.4643 
  14.67   -1.75   2.1628   1.5670   1.9879   1.0839   0.4657 
  14.68   -1.75   2.1623   1.5670   1.9886   1.0843   0.4671 
  14.69   -1.75   2.1618   1.5670   1.9893   1.0846   0.4686 
  14.70   -1.75   2.1613   1.5670   1.9900   1.0850   0.4700 
  14.71   -1.75   2.1607   1.5670   1.9907   1.0854   0.4714 
  14.72   -1.75   2.1601   1.5670   1.9914   1.0857   0.4729 
  14.73   -1.75   2.1595   1.5670   1.9921   1.0861   0.4743 
  14.74   -1.75   2.1588   1.5670   1.9929   1.0864   0.4757 
  14.75   -1.75   2.1581   1.5670   1.9936   1.0868   0.4771 
  14.76   -1.75   2.1573   1.5670   1.9943   1.0871   0.4786 
  14.77   -1.75   2.1565   1.5670   1.9950   1.0875   0.4800 
  14.78   -1.75   2.1557   1.5670   1.9957   1.0879   0.4814 
  14.79   -1.75   2.1549   1.5670   1.9964   1.0882   0.4829 
  14.80   -1.75   2.1540   1.5670   1.9971   1.0886   0.4843 
  14.81   -1.75   2.1530   1.5670   1.9979   1.0889   0.4857 
  14.82   -1.75   2.1521   1.5670   1.9986   1.0893   0.4871 
  14.83   -1.75   2.1510   1.5667   1.9993   1.0896   0.4886 
  14.84   -1.75   2.1500   1.5660   2.0000   1.0900   0.4900 
  14.85   -1.75   2.1489   1.5698   2.0018   1.0911   0.4903 
  14.86   -1.75   2.1478   1.5696   2.0037   1.0923   0.4906 
  14.87   -1.75   2.1466   1.5693   2.0055   1.0934   0.4908 
  14.88   -1.75   2.1454   1.5691   2.0073   1.0945   0.4911 
  14.89   -1.75   2.1442   1.5688   2.0092   1.0956   0.4914 
  14.90   -1.75   2.1429   1.5685   2.0110   1.0968   0.4917 
  14.91   -1.75   2.1416   1.5681   2.0128   1.0979   0.4920 
  14.92   -1.75   2.1403   1.5678   2.0146   1.0990   0.4923 
  14.93   -1.75   2.1389   1.5674   2.0165   1.1001   0.4925 
  14.94   -1.75   2.1375   1.5671   2.0183   1.1013   0.4928 
  14.95   -1.75   2.1361   1.5667   2.0201   1.1024   0.4931 
  14.96   -1.75   2.1346   1.5663   2.0220   1.1035   0.4934 
  14.97   -1.75   2.1332   1.5659   2.0238   1.1046   0.4937 
  14.98   -1.75   2.1317   1.5655   2.0256   1.1058   0.4939 
  14.99   -1.75   2.1301   1.5651   2.0275   1.1069   0.4942 
  15.00   -1.75   2.1286   1.5647   2.0293   1.1080   0.4945 
  15.01   -1.75   2.1270   1.5643   2.0311   1.1092   0.4948 
  15.02   -1.75   2.1254   1.5639   2.0330   1.1103   0.4951 
  15.03   -1.75   2.1238   1.5634   2.0348   1.1114   0.4954 
  15.04   -1.75   2.1222   1.5630   2.0366   1.1125   0.4956 
  15.05   -1.75   2.1205   1.5627   2.0385   1.1137   0.4959 
  15.06   -1.75   2.1189   1.5623   2.0403   1.1148   0.4962 
  15.07   -1.75   2.1172   1.5619   2.0421   1.1159   0.4965 
  15.08   -1.75   2.1155   1.5615   2.0439   1.1170   0.4968 
  15.09   -1.75   2.1138   1.5612   2.0458   1.1182   0.4970 
  15.10   -1.75   2.1121   1.5608   2.0476   1.1193   0.4973 
  15.11   -1.75   2.1104   1.5605   2.0494   1.1204   0.4976 
  15.12   -1.75   2.1086   1.5602   2.0513   1.1215   0.4979 
  15.13   -1.75   2.1069   1.5599   2.0531   1.1227   0.4982 
  15.14   -1.75   2.1051   1.5597   2.0549   1.1238   0.4985 
  15.15   -1.75   2.1034   1.5594   2.0568   1.1249   0.4987 
  15.16   -1.75   2.1016   1.5592   2.0586   1.1261   0.4990 
  15.17   -1.75   2.0998   1.5591   2.0604   1.1272   0.4993 
  15.18   -1.75   2.0980   1.5589   2.0623   1.1283   0.4996 
  15.19   -1.75   2.0963   1.5588   2.0641   1.1294   0.4999 
  15.20   -1.75   2.0945   1.5587   2.0659   1.1306   0.5001 
  15.21   -1.75   2.0927   1.5586   2.0677   1.1317   0.5004 
  15.22   -1.75   2.0909   1.5586   2.0696   1.1328   0.5007 
  15.23   -1.75   2.0891   1.5587   2.0714   1.1339   0.5010 
  15.24   -1.75   2.0874   1.5587   2.0732   1.1351   0.5013 
  15.25   -1.75   2.0856   1.5588   2.0751   1.1362   0.5015 
  15.26   -1.75   2.0838   1.5590   2.0769   1.1373   0.5018 
  15.27   -1.75   2.0821   1.5592   2.0787   1.1385   0.5021 
  15.28   -1.75   2.0803   1.5594   2.0806   1.1396   0.5024 
  15.29   -1.75   2.0786   1.5597   2.0824   1.1407   0.5027 
  15.30   -1.75   2.0769   1.5600   2.0842   1.1418   0.5030 
  15.31   -1.75   2.0752   1.5604   2.0861   1.1430   0.5032 
  15.32   -1.75   2.0734   1.5609   2.0879   1.1441   0.5035 
  15.33   -1.75   2.0717   1.5614   2.0897   1.1452   0.5038 
  15.34   -1.75   2.0701   1.5619   2.0915   1.1463   0.5041 
  15.35   -1.75   2.0684   1.5625   2.0934   1.1475   0.5044 
  15.36   -1.75   2.0668   1.5632   2.0952   1.1486   0.5046 
  15.37   -1.75   2.0651   1.5640   2.0970   1.1497   0.5049 
  15.38   -1.75   2.0635   1.5648   2.0989   1.1508   0.5052 
  15.39   -1.75   2.0619   1.5656   2.1007   1.1520   0.5055 
  15.40   -1.75   2.0603   1.5666   2.1025   1.1531   0.5058 
  15.41   -1.75   2.0588   1.5676   2.1044   1.1542   0.5061 
  15.42   -1.75   2.0573   1.5687   2.1062   1.1554   0.5063 
  15.43   -1.75   2.0558   1.5698   2.1080   1.1565   0.5066 
  15.44   -1.75   2.0543   1.5710   2.1099   1.1576   0.5069 
  15.45   -1.75   2.0528   1.5723   2.1117   1.1587   0.5072 
  15.46   -1.75   2.0514   1.5737   2.1135   1.1599   0.5075 
  15.47   -1.75   2.0500   1.5752   2.1154   1.1610   0.5077 
  15.48   -1.75   2.0486   1.5767   2.1172   1.1621   0.5080 
  15.49   -1.75   2.0473   1.5784   2.1190   1.1632   0.5083 
  15.50   -1.75   2.0460   1.5801   2.1208   1.1644   0.5086 
  15.51   -1.75   2.0447   1.5819   2.1227   1.1655   0.5089 
  15.52   -1.75   2.0435   1.5838   2.1245   1.1666   0.5092 
  15.53   -1.75   2.0423   1.5858   2.1263   1.1677   0.5094 
  15.54   -1.75   2.0411   1.5878   2.1282   1.1689   0.5097 
  15.55   -1.75   2.0400   1.5900   2.1300   1.1700   0.5100 
  15.56   -1.75   2.0389   1.5923   2.1325   1.1716   0.5104 
  15.57   -1.75   2.0379   1.5946   2.1349   1.1733   0.5107 
  15.58   -1.75   2.0368   1.5971   2.1374   1.1749   0.5111 
  15.59   -1.75   2.0359   1.5996   2.1399   1.1766   0.5114 
  15.60   -1.75   2.0349   1.6022   2.1424   1.1782   0.5118 
  15.61   -1.75   2.0340   1.6050   2.1448   1.1799   0.5121 
  15.62   -1.75   2.0331   1.6078   2.1473   1.1815   0.5125 
  15.63   -1.75   2.0323   1.6107   2.1498   1.1832   0.5128 
  15.64   -1.75   2.0315   1.6136   2.1522   1.1848   0.5132 
  15.65   -1.75   2.0307   1.6167   2.1547   1.1865   0.5135 
  15.66   -1.75   2.0300   1.6198   2.1572   1.1881   0.5139 
  15.67   -1.75   2.0293   1.6230   2.1596   1.1898   0.5142 
  15.68   -1.75   2.0286   1.6263   2.1621   1.1914   0.5146 
  15.69   -1.75   2.0280   1.6297   2.1646   1.1931   0.5149 
  15.70   -1.75   2.0274   1.6331   2.1671   1.1947   0.5153 
  15.71   -1.75   2.0268   1.6366   2.1695   1.1964   0.5156 
  15.72   -1.75   2.0263   1.6402   2.1720   1.1980   0.5160 
  15.73   -1.75   2.0258   1.6438   2.1745   1.1996   0.5164 
  15.74   -1.75   2.0253   1.6475   2.1769   1.2013   0.5167 
  15.75   -1.75   2.0248   1.6513   2.1794   1.2029   0.5171 
  15.76   -1.75   2.0244   1.6551   2.1819   1.2046   0.5174 
  15.77   -1.75   2.0240   1.6590   2.1844   1.2062   0.5178 
  15.78   -1.75   2.0236   1.6630   2.1868   1.2079   0.5181 
  15.79   -1.75   2.0233   1.6670   2.1893   1.2095   0.5185 
  15.80   -1.75   2.0230   1.6710   2.1918   1.2112   0.5188 
  15.81   -1.75   2.0227   1.6751   2.1942   1.2128   0.5192 
  15.82   -1.75   2.0225   1.6793   2.1967   1.2145   0.5195 
  15.83   -1.75   2.0222   1.6835   2.1992   1.2161   0.5199 
  15.84   -1.75   2.0220   1.6878   2.2016   1.2178   0.5202 
  15.85   -1.75   2.0218   1.6921   2.2041   1.2194   0.5206 
  15.86   -1.75   2.0217   1.6965   2.2066   1.2211   0.5209 
  15.87   -1.75   2.0216   1.7009   2.2091   1.2227   0.5213 
  15.88   -1.75   2.0214   1.7053   2.2115   1.2244   0.5216 
  15.89   -1.75   2.0214   1.7098   2.2140   1.2260   0.5220 
  15.90   -1.75   2.0213   1.7143   2.2165   1.2276   0.5224 
  15.91   -1.75   2.0213   1.7189   2.2189   1.2293   0.5227 
  15.92   -1.75   2.0212   1.7235   2.2214   1.2309   0.5231 
  15.93   -1.75   2.0213   1.7281   2.2239   1.2326   0.5234 
  15.94   -1.75   2.0213   1.7328   2.2264   1.2342   0.5238 
  15.95   -1.75   2.0213   1.7375   2.2288   1.2359   0.5241 
  15.96   -1.75   2.0214   1.7422   2.2313   1.2375   0.5245 
  15.97   -1.75   2.0215   1.7470   2.2338   1.2392   0.5248 
  15.98   -1.75   2.0216   1.7517   2.2362   1.2408   0.5252 
  15.99   -1.75   2.0217   1.7565   2.2387   1.2425   0.5255 
  16.00   -1.75   2.0218   1.7614   2.2412   1.2441   0.5259 
  16.01   -1.75   2.0220   1.7662   2.2436   1.2458   0.5262 
  16.02   -1.75   2.0222   1.7710   2.2461   1.2474   0.5266 
  16.03   -1.75   2.0224   1.7759   2.2486   1.2491   0.5269 
  16.04   -1.75   2.0226   1.7808   2.2511   1.2507   0.5273 
  16.05   -1.75   2.0228   1.7857   2.2535   1.2524   0.5276 
  16.06   -1.75   2.0231   1.7906   2.2560   1.2540   0.5280 
  16.07   -1.75   2.0233   1.7956   2.2585   1.2556   0.5284 
  16.08   -1.75   2.0236   1.8005   2.2609   1.2573   0.5287 
  16.09   -1.75   2.0239   1.8054   2.2634   1.2589   0.5291 
  16.10   -1.75   2.0242   1.8104   2.2659   1.2606   0.5294 
  16.11   -1.75   2.0245   1.8153   2.2684   1.2622   0.5298 
  16.12   -1.75   2.0248   1.8203   2.2708   1.2639   0.5301 
  16.13   -1.75   2.0252   1.8252   2.2733   1.2655   0.5305 
  16.14   -1.75   2.0255   1.8302   2.2758   1.2672   0.5308 
  16.15   -1.75   2.0259   1.8351   2.2782   1.2688   0.5312 
  16.16   -1.75   2.0262   1.8400   2.2807   1.2705   0.5315 
  16.17   -1.75   2.0266   1.8450   2.2832   1.2721   0.5319 
  16.18   -1.75   2.0270   1.8499   2.2856   1.2738   0.5322 
  16.19   -1.75   2.0274   1.8548   2.2881   1.2754   0.5326 
  16.20   -1.75   2.0278   1.8597   2.2906   1.2771   0.5329 
  16.21   -1.75   2.0283   1.8646   2.2931   1.2787   0.5333 
  16.22   -1.75   2.0287   1.8695   2.2955   1.2804   0.5336 
  16.23   -1.75   2.0291   1.8743   2.2980   1.2820   0.5340 
  16.24   -1.75   2.0296   1.8792   2.3005   1.2836   0.5344 
  16.25   -1.75   2.0300   1.8840   2.3029   1.2853   0.5347 
  16.26   -1.75   2.0305   1.8888   2.3054   1.2869   0.5351 
  16.27   -1.75   2.0310   1.8935   2.3079   1.2886   0.5354 
  16.28   -1.75   2.0314   1.8983   2.3104   1.2902   0.5358 
  16.29   -1.75   2.0319   1.9030   2.3128   1.2919   0.5361 
  16.30   -1.75   2.0324   1.9077   2.3153   1.2935   0.5365 
  16.31   -1.75   2.0329   1.9123   2.3178   1.2952   0.5368 
  16.32   -1.75   2.0334   1.9170   2.3202   1.2968   0.5372 
  16.33   -1.75   2.0339   1.9216   2.3227   1.2985   0.5375 
  16.34   -1.75   2.0343   1.9261   2.3252   1.3001   0.5379 
  16.35   -1.75   2.0348   1.9306   2.3276   1.3018   0.5382 
  16.36   -1.75   2.0353   1.9351   2.3301   1.3034   0.5386 
  16.37   -1.75   2.0358   1.9395   2.3326   1.3051   0.5389 
  16.38   -1.75   2.0363   1.9439   2.3351   1.3067   0.5393 
  16.39   -1.75   2.0369   1.9483   2.3375   1.3084   0.5396 
  16.40   -1.75   2.0374   1.9526   2.3400   1.3100   0.5400 
  16.41   -1.75   2.0379   1.9569   2.3403   1.3131   0.5441 
  16.42   -1.75   2.0384   1.9611   2.3405   1.3161   0.5483 
  16.43   -1.75   2.0389   1.9652   2.3408   1.3192   0.5524 
  16.44   -1.75   2.0394   1.9693   2.3411   1.3223   0.5565 
  16.45   -1.75   2.0399   1.9734   2.3413   1.3253   0.5607 
  16.46   -1.75   2.0404   1.9774   2.3416   1.3284   0.5648 
  16.47   -1.75   2.0408   1.9813   2.3419   1.3315   0.5689 
  16.48   -1.75   2.0413   1.9852   2.3421   1.3345   0.5731 
  16.49   -1.75   2.0418   1.9890   2.3424   1.3376   0.5772 
  16.50   -1.75   2.0423   1.9928   2.3427   1.3407   0.5813 
  16.51   -1.75   2.0428   1.9965   2.3429   1.3437   0.5855 
  16.52   -1.75   2.0432   2.0001   2.3432   1.3468   0.5896 
  16.53   -1.75   2.0437   2.0036   2.3435   1.3499   0.5937 
  16.54   -1.75   2.0442   2.0071   2.3437   1.3529   0.5979 
  16.55   -1.75   2.0446   2.0106   2.3440   1.3560   0.6020 
  16.56   -1.75   2.0451   2.0139   2.3443   1.3591   0.6061 
  16.57   -1.75   2.0455   2.0172   2.3445   1.3621   0.6103 
  16.58   -1.75   2.0459   2.0204   2.3448   1.3652   0.6144 
  16.59   -1.75   2.0464   2.0235   2.3451   1.3683   0.6185 
  16.60   -1.75   2.0468   2.0265   2.3453   1.3713   0.6227 
  16.61   -1.75   2.0472   2.0295   2.3456   1.3744   0.6268 
  16.62   -1.75   2.0476   2.0323   2.3459   1.3775   0.6309 
  16.63   -1.75   2.0479   2.0351   2.3461   1.3805   0.6351 
  16.64   -1.75   2.0483   2.0378   2.3464   1.3836   0.6392 
  16.65   -1.75   2.0487   2.0405   2.3467   1.3867   0.6433 
  16.66   -1.75   2.0490   2.0430   2.3469   1.3897   0.6475 
  16.67   -1.75   2.0494   2.0454   2.3472   1.3928   0.6516 
  16.68   -1.75   2.0497   2.0478   2.3475   1.3959   0.6557 
  16.69   -1.75   2.0500   2.0500   2.3477   1.3989   0.6599 
  16.70   -1.75   2.0503   2.0522   2.3480   1.4020   0.6640 
  16.71   -1.75   2.0506   2.0542   2.3483   1.4051   0.6681 
  16.72   -1.75   2.0509   2.0562   2.3485   1.4081   0.6723 
  16.73   -1.75   2.0511   2.0580   2.3488   1.4112   0.6764 
  16.74   -1.75   2.0514   2.0598   2.3491   1.4143   0.6805 
  16.75   -1.75   2.0516   2.0615   2.3493   1.4173   0.6847 
  16.76   -1.75   2.0518   2.0631   2.3496   1.4204   0.6888 
  16.77   -1.75   2.0520   2.0646   2.3499   1.4235   0.6929 
  16.78   -1.75   2.0522   2.0661   2.3501   1.4265   0.6971 
  16.79   -1.75   2.0524   2.0674   2.3504   1.4296   0.7012 
  16.80   -1.75   2.0526   2.0687   2.3507   1.4327   0.7053 
  16.81   -1.75   2.0528   2.0699   2.3509   1.4357   0.7095 
  16.82   -1.75   2.0529   2.0710   2.3512   1.4388   0.7136 
  16.83   -1.75   2.0531   2.0720   2.3515   1.4419   0.7177 
  16.84   -1.75   2.0532   2.0730   2.3517   1.4449   0.7219 
  16.85   -1.75   2.0533   2.0739   2.3520   1.4480   0.7260 
  16.86   -1.75   2.0534   2.0747   2.3523   1.4511   0.7301 
  16.87   -1.75   2.0535   2.0755   2.3525   1.4541   0.7343 
  16.88   -1.75   2.0536   2.0761   2.3528   1.4572   0.7384 
  16.89   -1.75   2.0537   2.0768   2.3531   1.4603   0.7425 
  16.90   -1.75   2.0538   2.0773   2.3533   1.4633   0.7467 
  16.91   -1.75   2.0539   2.0778   2.3536   1.4664   0.7508 
  16.92   -1.75   2.0539   2.0782   2.3539   1.4695   0.7549 
  16.93   -1.75   2.0540   2.0786   2.3541   1.4725   0.7591 
  16.94   -1.75   2.0540   2.0789   2.3544   1.4756   0.7632 
  16.95   -1.75   2.0540   2.0791   2.3547   1.4787   0.7673 
  16.96   -1.75   2.0541   2.0793   2.3549   1.4817   0.7715 
  16.97   -1.75   2.0541   2.0795   2.3552   1.4848   0.7756 
  16.98   -1.75   2.0541   2.0795   2.3555   1.4879   0.7797 
  16.99   -1.75   2.0541   2.0796   2.3557   1.4909   0.7839 
  17.00   -1.75   2.0541   2.0796   2.3560   1.4940   0.7880 
  17.01   -1.75   2.0541   2.0805   2.3563   1.4971   0.7921 
  17.02   -1.75   2.0541   2.0815   2.3565   1.5001   0.7963 
  17.03   -1.75   2.0541   2.0825   2.3568   1.5032   0.8004 
  17.04   -1.75   2.0540   2.0835   2.3571   1.5063   0.8045 
  17.05   -1.75   2.0540   2.0845   2.3573   1.5093   0.8087 
  17.06   -1.75   2.0540   2.0855   2.3576   1.5124   0.8128 
  17.07   -1.75   2.0539   2.0865   2.3579   1.5155   0.8169 
  17.08   -1.75   2.0539   2.0875   2.3581   1.5185   0.8211 
  17.09   -1.75   2.0538   2.0885   2.3584   1.5216   0.8252 
  17.10   -1.75   2.0537   2.0895   2.3587   1.5247   0.8293 
  17.11   -1.75   2.0537   2.0905   2.3589   1.5277   0.8335 
  17.12   -1.75   2.0536   2.0915   2.3592   1.5308   0.8376 
  17.13   -1.75   2.0535   2.0925   2.3595   1.5339   0.8417 
  17.14   -1.75   2.0535   2.0935   2.3597   1.5369   0.8459 
  17.15   -1.75   2.0534   2.0945   2.3600   1.5400   0.8500 
  17.16   -1.75   2.0533   2.0955   2.3604   1.5430   0.8539 
  17.17   -1.75   2.0532   2.0965   2.3608   1.5461   0.8579 
  17.18   -1.75   2.0531   2.0975   2.3612   1.5491   0.8618 
  17.19   -1.75   2.0530   2.0985   2.3616   1.5521   0.8658 
  17.20   -1.75   2.0529   2.0995   2.3620   1.5551   0.8697 
  17.21   -1.75   2.0528   2.1005   2.3624   1.5582   0.8737 
  17.22   -1.75   2.0527   2.1015   2.3628   1.5612   0.8776 
  17.23   -1.75   2.0526   2.1025   2.3632   1.5642   0.8816 
  17.24   -1.75   2.0525   2.1035   2.3636   1.5672   0.8855 
  17.25   -1.75   2.0524   2.1045   2.3639   1.5703   0.8895 
  17.26   -1.75   2.0523   2.1055   2.3643   1.5733   0.8934 
  17.27   -1.75   2.0522   2.1065   2.3647   1.5763   0.8974 
  17.28   -1.75   2.0521   2.1075   2.3651   1.5793   0.9013 
  17.29   -1.75   2.0520   2.1085   2.3655   1.5824   0.9053 
  17.30   -1.75   2.0519   2.1095   2.3659   1.5854   0.9092 
  17.31   -1.75   2.0518   2.1105   2.3663   1.5884   0.9132 
  17.32   -1.75   2.0517   2.1115   2.3667   1.5914   0.9171 
  17.33   -1.75   2.0516   2.1125   2.3671   1.5945   0.9211 
  17.34   -1.75   2.0514   2.1135   2.3675   1.5975   0.9250 
  17.35   -1.75   2.0513   2.1145   2.3679   1.6005   0.9289 
  17.36   -1.75   2.0512   2.1155   2.3683   1.6036   0.9329 
  17.37   -1.75   2.0511   2.1165   2.3687   1.6066   0.9368 
  17.38   -1.75   2.0510   2.1175   2.3691   1.6096   0.9408 
  17.39   -1.75   2.0509   2.1185   2.3695   1.6126   0.9447 
  17.40   -1.75   2.0508   2.1195   2.3699   1.6157   0.9487 
  17.41   -1.75   2.0507   2.1205   2.3703   1.6187   0.9526 
  17.42   -1.75   2.0506   2.1215   2.3707   1.6217   0.9566 
