# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Thu Nov 16 20:21:48 CET 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: SDSS <i>ugriz</i> + 2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    Jmag    Hmag    Ksmag
0.00012351 -2.10000 9.30103 1.3928428888 2.5292699550    1.383  2.031  3.7945  2.678    4  0.000  0.354     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.694e-01 1.513e-05 1.527e-05 5.701e-05 -1.000 1.305e-04 -0.307 0.911 -0.093 -0.324 -0.385 -0.386 -1.229 -1.489 -1.526
0.00012351 -2.10000 9.30103 1.3933705091 2.5293214763    1.383  2.035  3.7982  2.689    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.694e-01 1.512e-05 1.527e-05 5.701e-05 -1.000 1.304e-04 -0.317 0.894 -0.118 -0.336 -0.389 -0.386 -1.222 -1.473 -1.509
0.00012351 -2.10000 9.30103 1.3938882351 2.5293719879    1.384  2.039  3.8018  2.699    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.512e-05 1.528e-05 5.701e-05 -1.000 1.304e-04 -0.327 0.878 -0.141 -0.346 -0.393 -0.386 -1.215 -1.457 -1.492
0.00012351 -2.10000 9.30103 1.3944097757 2.5294228280    1.384  2.043  3.8052  2.709    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.511e-05 1.529e-05 5.701e-05 -1.000 1.304e-04 -0.337 0.863 -0.164 -0.357 -0.397 -0.387 -1.208 -1.442 -1.476
0.00012351 -2.10000 9.30103 1.3949859142 2.5294789396    1.385  2.047  3.8087  2.719    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.511e-05 1.529e-05 5.701e-05 -1.000 1.305e-04 -0.348 0.847 -0.188 -0.368 -0.402 -0.388 -1.202 -1.428 -1.461
0.00012351 -2.10000 9.30103 1.3955473900 2.5295335718    1.385  2.051  3.8121  2.729    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.510e-05 1.530e-05 5.701e-05 -1.000 1.304e-04 -0.358 0.833 -0.211 -0.379 -0.406 -0.388 -1.196 -1.414 -1.446
0.00012351 -2.10000 9.30103 1.3961007595 2.5295873659    1.386  2.055  3.8154  2.738    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.510e-05 1.530e-05 5.701e-05 -1.000 1.304e-04 -0.368 0.819 -0.233 -0.389 -0.409 -0.389 -1.190 -1.400 -1.432
0.00012351 -2.10000 9.30103 1.3966411352 2.5296398495    1.387  2.059  3.8185  2.747    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.509e-05 1.531e-05 5.701e-05 -1.000 1.305e-04 -0.378 0.805 -0.253 -0.398 -0.413 -0.389 -1.184 -1.387 -1.419
0.00012351 -2.10000 9.30103 1.3971639872 2.5296905867    1.387  2.063  3.8213  2.755    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.509e-05 1.532e-05 5.701e-05 -1.000 1.305e-04 -0.387 0.792 -0.271 -0.407 -0.417 -0.390 -1.179 -1.376 -1.407
0.00012351 -2.10000 9.30103 1.3974071741 2.5297141705    1.387  2.064  3.8226  2.758    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.509e-05 1.532e-05 5.701e-05 -1.000 1.305e-04 -0.391 0.786 -0.280 -0.412 -0.419 -0.391 -1.177 -1.371 -1.402
0.00012351 -2.10000 9.30103 1.3975968361 2.5297325570    1.388  2.066  3.8235  2.761    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.509e-05 1.532e-05 5.701e-05 -1.000 1.305e-04 -0.394 0.782 -0.286 -0.415 -0.420 -0.391 -1.176 -1.367 -1.398
0.00012351 -2.10000 9.30103 1.3981726170 2.5297883402    1.388  2.070  3.8263  2.768    4  0.000  0.353     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.695e-01 1.508e-05 1.533e-05 5.701e-05 -1.000 1.305e-04 -0.404 0.769 -0.305 -0.425 -0.424 -0.393 -1.172 -1.357 -1.387
0.00012351 -2.10000 9.30103 1.3987184763 2.5298411757    1.389  2.073  3.8288  2.775    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.695e-01 1.508e-05 1.533e-05 5.701e-05 -1.000 1.305e-04 -0.414 0.757 -0.323 -0.434 -0.429 -0.395 -1.169 -1.348 -1.378
0.00012351 -2.10000 9.30103 1.3992990255 2.5298973169    1.389  2.077  3.8312  2.780    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.695e-01 1.507e-05 1.534e-05 5.701e-05 -1.000 1.304e-04 -0.423 0.745 -0.340 -0.443 -0.434 -0.398 -1.167 -1.341 -1.371
0.00012351 -2.10000 9.30103 1.3998667002 2.5299521613    1.390  2.081  3.8330  2.784    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.695e-01 1.507e-05 1.535e-05 5.701e-05 -1.000 1.305e-04 -0.433 0.734 -0.356 -0.452 -0.439 -0.401 -1.167 -1.337 -1.366
0.00012351 -2.10000 9.30103 1.4004635811 2.5300097723    1.391  2.085  3.8346  2.786    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.506e-05 1.535e-05 5.701e-05 -1.000 1.304e-04 -0.443 0.722 -0.371 -0.462 -0.446 -0.407 -1.170 -1.336 -1.365
0.00012351 -2.10000 9.30103 1.4010587931 2.5300671659    1.391  2.089  3.8356  2.786    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.506e-05 1.536e-05 5.701e-05 -1.000 1.304e-04 -0.453 0.712 -0.385 -0.472 -0.454 -0.414 -1.175 -1.338 -1.368
0.00012351 -2.10000 9.30103 1.4013721943 2.5300973633    1.392  2.092  3.8359  2.786    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.505e-05 1.536e-05 5.701e-05 -1.000 1.304e-04 -0.459 0.706 -0.392 -0.478 -0.459 -0.419 -1.179 -1.341 -1.371
0.00012351 -2.10000 9.30103 1.4014768600 2.5301074448    1.392  2.092  3.8359  2.785    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.505e-05 1.536e-05 5.701e-05 -1.000 1.304e-04 -0.461 0.704 -0.393 -0.480 -0.461 -0.421 -1.181 -1.344 -1.373
0.00012351 -2.10000 9.30103 1.4020370245 2.5301613708    1.392  2.096  3.8356  2.780    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.505e-05 1.537e-05 5.701e-05 -1.000 1.305e-04 -0.471 0.695 -0.403 -0.490 -0.472 -0.432 -1.192 -1.356 -1.385
0.00012351 -2.10000 9.30103 1.4026038647 2.5302158890    1.393  2.101  3.8346  2.772    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.504e-05 1.538e-05 5.701e-05 -1.000 1.304e-04 -0.481 0.686 -0.411 -0.501 -0.485 -0.445 -1.208 -1.373 -1.403
0.00012351 -2.10000 9.30103 1.4031567574 2.5302690169    1.394  2.105  3.8326  2.760    4  0.000  0.352     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.504e-05 1.538e-05 5.701e-05 -1.000 1.304e-04 -0.492 0.677 -0.416 -0.513 -0.500 -0.463 -1.229 -1.399 -1.428
0.00012351 -2.10000 9.30103 1.4037216902 2.5303232521    1.394  2.109  3.8295  2.743    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.503e-05 1.539e-05 5.701e-05 -1.000 1.304e-04 -0.504 0.669 -0.419 -0.525 -0.518 -0.484 -1.256 -1.433 -1.463
0.00012351 -2.10000 9.30103 1.4042717218 2.5303760086    1.395  2.114  3.8255  2.722    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.696e-01 1.503e-05 1.539e-05 5.701e-05 -1.000 1.305e-04 -0.516 0.662 -0.418 -0.538 -0.538 -0.508 -1.288 -1.474 -1.504
0.00012351 -2.10000 9.30103 1.4048240185 2.5304289345    1.395  2.119  3.8209  2.699    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.696e-01 1.503e-05 1.540e-05 5.701e-05 -1.000 1.305e-04 -0.529 0.656 -0.416 -0.552 -0.561 -0.535 -1.324 -1.521 -1.552
0.00012351 -2.10000 9.30103 1.4053844213 2.5304825883    1.396  2.125  3.8158  2.673    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.696e-01 1.502e-05 1.541e-05 5.701e-05 -1.000 1.304e-04 -0.542 0.651 -0.413 -0.565 -0.584 -0.563 -1.362 -1.570 -1.602
0.00012351 -2.10000 9.30103 1.4059401751 2.5305357484    1.396  2.131  3.8086  2.639    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.696e-01 1.502e-05 1.541e-05 5.701e-05 -1.000 1.305e-04 -0.556 0.647 -0.403 -0.580 -0.612 -0.599 -1.412 -1.637 -1.670
0.00012351 -2.10000 9.30103 1.4063739777 2.5305772098    1.397  2.134  3.8037  2.616    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.696e-01 1.501e-05 1.542e-05 5.701e-05 -1.000 1.305e-04 -0.566 0.645 -0.394 -0.589 -0.630 -0.622 -1.445 -1.682 -1.717
0.00012351 -2.10000 9.30103 1.4067432880 2.5306124841    1.397  2.140  3.7939  2.571    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.696e-01 1.501e-05 1.542e-05 5.701e-05 -1.000 1.304e-04 -0.580 0.650 -0.370 -0.601 -0.660 -0.663 -1.505 -1.765 -1.803
0.00012351 -2.10000 9.30103 1.4070073366 2.5306376913    1.398  2.145  3.7839  2.526    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.501e-05 1.542e-05 5.701e-05 -1.000 1.304e-04 -0.592 0.660 -0.343 -0.609 -0.688 -0.701 -1.564 -1.846 -1.888
0.00012351 -2.10000 9.30103 1.4071595669 2.5306522190    1.398  2.148  3.7758  2.491    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.501e-05 1.542e-05 5.701e-05 -1.000 1.305e-04 -0.600 0.677 -0.319 -0.614 -0.707 -0.730 -1.609 -1.912 -1.956
0.00012351 -2.10000 9.30103 1.4072774649 2.5306634677    1.398  2.152  3.7675  2.454    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.501e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.609 0.699 -0.295 -0.619 -0.728 -0.760 -1.656 -1.980 -2.027
0.00012351 -2.10000 9.30103 1.4074110985 2.5306762152    1.398  2.157  3.7589  2.414    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.622 0.718 -0.271 -0.627 -0.751 -0.795 -1.707 -2.051 -2.102
0.00012351 -2.10000 9.30103 1.4075583220 2.5306902558    1.398  2.164  3.7498  2.371    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.639 0.743 -0.249 -0.638 -0.778 -0.833 -1.762 -2.127 -2.183
0.00012351 -2.10000 9.30103 1.4076814651 2.5307019973    1.398  2.170  3.7411  2.330    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.655 0.773 -0.227 -0.647 -0.803 -0.868 -1.814 -2.198 -2.259
0.00012351 -2.10000 9.30103 1.4077680111 2.5307102479    1.398  2.179  3.7316  2.283    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.305e-04 -0.677 0.820 -0.207 -0.663 -0.836 -0.914 -1.878 -2.282 -2.349
0.00012351 -2.10000 9.30103 1.4077935219 2.5307126797    1.398  2.187  3.7275  2.259    4  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.697 0.834 -0.207 -0.679 -0.860 -0.943 -1.915 -2.328 -2.397
0.00012351 -2.10000 9.30103 1.4077936411 2.5307126911    1.398  2.187  3.7275  2.259    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.305e-04 -0.697 0.834 -0.208 -0.680 -0.860 -0.943 -1.915 -2.329 -2.397
0.00012351 -2.10000 9.30103 1.4078040123 2.5307136797    1.398  2.210  3.7244  2.223    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.305e-04 -0.756 0.803 -0.252 -0.736 -0.922 -1.009 -1.987 -2.407 -2.477
0.00012351 -2.10000 9.30103 1.4078149796 2.5307147250    1.398  2.252  3.7209  2.168    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.305e-04 -0.859 0.734 -0.339 -0.836 -1.028 -1.120 -2.105 -2.533 -2.605
0.00012351 -2.10000 9.30103 1.4078292847 2.5307160886    1.398  2.295  3.7180  2.113    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.304e-04 -0.967 0.658 -0.432 -0.941 -1.139 -1.234 -2.225 -2.660 -2.733
0.00012351 -2.10000 9.30103 1.4078831673 2.5307212242    1.399  2.285  3.7189  2.127    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.543e-05 5.701e-05 -1.000 1.305e-04 -0.941 0.673 -0.412 -0.917 -1.112 -1.207 -2.196 -2.628 -2.701
0.00012351 -2.10000 9.30103 1.4081432819 2.5307460098    1.399  2.312  3.7167  2.090    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.544e-05 5.701e-05 -1.000 1.304e-04 -1.010 0.629 -0.469 -0.984 -1.183 -1.281 -2.274 -2.712 -2.786
0.00012351 -2.10000 9.30103 1.4083184004 2.5307626904    1.399  2.357  3.7137  2.033    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.544e-05 5.701e-05 -1.000 1.305e-04 -1.122 0.551 -0.566 -1.093 -1.298 -1.399 -2.399 -2.844 -2.920
0.00012351 -2.10000 9.30103 1.4084444046 2.5307746897    1.399  2.399  3.7112  1.982    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.500e-05 1.544e-05 5.701e-05 -1.000 1.305e-04 -1.227 0.476 -0.657 -1.195 -1.405 -1.509 -2.514 -2.965 -3.042
0.00012351 -2.10000 9.30103 1.4085205793 2.5307819427    1.399  2.429  3.7094  1.945    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.499e-05 1.544e-05 5.701e-05 -1.000 1.305e-04 -1.302 0.424 -0.724 -1.269 -1.482 -1.589 -2.597 -3.052 -3.130
0.00012351 -2.10000 9.30103 1.4086098671 2.5307904430    1.399  2.464  3.7075  1.901    7  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.499e-05 1.544e-05 5.701e-05 -1.000 1.304e-04 -1.391 0.364 -0.801 -1.355 -1.572 -1.682 -2.695 -3.154 -3.232
0.00012351 -2.10000 9.30103 1.4087013006 2.5307991463    1.399  2.500  3.7056  1.858    7  0.000  0.350     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.697e-01 1.499e-05 1.544e-05 5.701e-05 -1.000 1.304e-04 -1.480 0.303 -0.879 -1.442 -1.663 -1.775 -2.792 -3.255 -3.335
0.00012351 -2.10000 9.30103 1.4087940454 2.5308079731    1.400  2.538  3.7036  1.812    7  0.000  0.350     4.38     3.51     2.57     1.94     1.57  4    -1e-30      0.00 7.302e-01 2.697e-01 1.499e-05 1.544e-05 5.701e-05 -1.000 1.310e-04 -1.576 0.237 -0.963 -1.536 -1.760 -1.876 -2.896 -3.364 -3.445
0.00012351 -2.10000 9.30103 1.4088782072 2.5308159818    1.400  2.577  3.7016  1.766    7  0.000  0.350     4.81     3.81     2.79     2.10     1.70  4    -1e-30      0.00 7.302e-01 2.697e-01 1.497e-05 1.545e-05 5.701e-05 -1.000 1.313e-04 -1.671 0.171 -1.047 -1.629 -1.857 -1.975 -3.000 -3.473 -3.555
0.00012351 -2.10000 9.30103 1.4089564085 2.5308234224    1.400  2.616  3.6996  1.719    7  0.000  0.348     5.29     4.15     3.02     2.28     1.85  4    -1e-30      0.00 7.302e-01 2.697e-01 1.488e-05 1.552e-05 5.701e-05 -1.000 1.309e-04 -1.769 0.103 -1.133 -1.724 -1.957 -2.078 -3.107 -3.585 -3.667
0.00012351 -2.10000 9.30103 1.4090290070 2.5308303290    1.400  2.656  3.6975  1.670    7  0.000  0.343     5.85     4.53     3.29     2.48     2.02  4    -1e-30      0.00 7.302e-01 2.697e-01 1.467e-05 1.574e-05 5.701e-05 -1.000 1.305e-04 -1.870 0.036 -1.221 -1.822 -2.059 -2.182 -3.216 -3.699 -3.783
0.00012351 -2.10000 9.30103 1.4090954065 2.5308366452    1.400  2.697  3.6954  1.621    7  0.000  0.337     6.46     4.95     3.58     2.70     2.20  4    -1e-30      0.00 7.302e-01 2.697e-01 1.441e-05 1.606e-05 5.701e-05 -1.000 1.305e-04 -1.972 -0.032 -1.309 -1.921 -2.162 -2.288 -3.327 -3.815 -3.900
0.00012351 -2.10000 9.30103 1.4091563225 2.5308424392    1.400  2.738  3.6934  1.572    7  0.000  0.331     7.14     5.41     3.90     2.95     2.40  4    -1e-30      0.00 7.301e-01 2.697e-01 1.416e-05 1.636e-05 5.701e-05 -1.000 1.305e-04 -2.074 -0.100 -1.398 -2.020 -2.265 -2.394 -3.438 -3.931 -4.017
0.00012351 -2.10000 9.30103 1.4092104435 2.5308475864    1.400  2.778  3.6913  1.524    7  0.000  0.326     7.88     5.91     4.23     3.21     2.61  4    -1e-30      0.00 7.301e-01 2.698e-01 1.397e-05 1.660e-05 5.701e-05 -1.000 1.304e-04 -2.174 -0.166 -1.484 -2.116 -2.366 -2.498 -3.546 -4.044 -4.131
0.00012351 -2.10000 9.30103 1.4092590809 2.5308522117    1.400  2.817  3.6892  1.476    7  0.000  0.322     8.68     6.44     4.60     3.49     2.83  4    -1e-30      0.00 7.301e-01 2.698e-01 1.380e-05 1.681e-05 5.700e-05 -1.000 1.305e-04 -2.273 -0.228 -1.568 -2.211 -2.465 -2.600 -3.653 -4.157 -4.244
0.00012351 -2.10000 9.30103 1.4093062878 2.5308567006    1.400  2.858  3.6871  1.427    7  0.000  0.319     9.60     7.04     5.01     3.80     3.09  4    -1e-30      0.00 7.300e-01 2.699e-01 1.366e-05 1.700e-05 5.697e-05 -1.000 1.304e-04 -2.375 -0.289 -1.654 -2.309 -2.568 -2.707 -3.764 -4.273 -4.362
0.00012351 -2.10000 9.30103 1.4093511105 2.5308609624    1.400  2.899  3.6850  1.377    7  0.000  0.316    10.63     7.70     5.45     4.15     3.37  4    -1e-30      0.00 7.299e-01 2.699e-01 1.353e-05 1.717e-05 5.693e-05 -1.000 1.305e-04 -2.478 -0.339 -1.738 -2.408 -2.672 -2.814 -3.876 -4.390 -4.480
0.00012351 -2.10000 9.30103 1.4093941450 2.5308650540    1.400  2.940  3.6828  1.327    7  0.000  0.313    11.76     8.43     5.94     4.53     3.68  4    -1e-30      0.00 7.298e-01 2.700e-01 1.342e-05 1.735e-05 5.686e-05 -1.000 1.305e-04 -2.580 -0.367 -1.819 -2.509 -2.777 -2.923 -3.990 -4.510 -4.599
0.00012351 -2.10000 9.30103 1.4094356298 2.5308689979    1.400  2.982  3.6806  1.277    7  0.000  0.312    13.04     9.23     6.48     4.95     4.02  3    -1e-30      0.00 7.298e-01 2.701e-01 1.332e-05 1.757e-05 5.672e-05 -1.000 1.304e-04 -2.684 -0.390 -1.899 -2.610 -2.884 -3.033 -4.105 -4.630 -4.720
0.00012351 -2.10000 9.30103 1.4094762802 2.5308728623    1.400  3.023  3.6783  1.226    7  0.000  0.311    14.46    10.11     7.08     5.41     4.40  3    -1e-30      0.00 7.297e-01 2.701e-01 1.323e-05 1.784e-05 5.653e-05 -1.000 1.304e-04 -2.788 -0.403 -1.975 -2.710 -2.991 -3.144 -4.221 -4.751 -4.841
0.00012351 -2.10000 9.30103 1.4095166922 2.5308767037    1.400  3.065  3.6760  1.175    7  0.000  0.311    16.04    11.09     7.73     5.91     4.81  3    -1e-30      0.00 7.296e-01 2.702e-01 1.316e-05 1.813e-05 5.629e-05 -1.000 1.304e-04 -2.893 -0.407 -2.049 -2.811 -3.098 -3.254 -4.337 -4.873 -4.962
0.00012351 -2.10000 9.30103 1.4095577002 2.5308806015    1.400  3.107  3.6737  1.123    7  0.000  0.310    17.82    12.18     8.45     6.47     5.27  3    -1e-30      0.00 7.295e-01 2.704e-01 1.310e-05 1.842e-05 5.606e-05 -1.000 1.305e-04 -2.998 -0.401 -2.121 -2.911 -3.207 -3.367 -4.455 -4.997 -5.086
0.00012351 -2.10000 9.30103 1.4095988274 2.5308845104    1.400  3.150  3.6712  1.071    7  0.000  0.310    19.83    13.38     9.25     7.09     5.77  3    -1e-30      0.00 7.294e-01 2.705e-01 1.305e-05 1.865e-05 5.586e-05 -1.000 1.305e-04 -3.105 -0.386 -2.190 -3.013 -3.316 -3.481 -4.575 -5.122 -5.211
0.00012351 -2.10000 9.30103 1.4096369743 2.5308881358    1.400  3.193  3.6688  1.018    7  0.000  0.310    22.08    14.72    10.13     7.78     6.34  3    -1e-30      0.00 7.293e-01 2.706e-01 1.301e-05 1.886e-05 5.569e-05 -1.000 1.304e-04 -3.212 -0.359 -2.256 -3.113 -3.426 -3.595 -4.695 -5.249 -5.337
0.00012351 -2.10000 9.30103 1.4096670151 2.5308909907    1.400  3.236  3.6663  0.966    7  0.000  0.310    24.58    16.19    11.09     8.53     6.95  3    -1e-30      0.00 7.292e-01 2.707e-01 1.297e-05 1.902e-05 5.555e-05 -1.000 1.305e-04 -3.319 -0.316 -2.315 -3.212 -3.534 -3.708 -4.815 -5.375 -5.463
0.00012351 -2.10000 9.30103 1.4096895456 2.5308931317    1.400  3.273  3.6640  0.919    7  0.000  0.310    27.05    17.63    12.03     9.26     7.55  2    -1e-30      0.00 7.291e-01 2.708e-01 1.295e-05 1.915e-05 5.544e-05 -1.000 1.305e-04 -3.414 -0.264 -2.362 -3.298 -3.631 -3.810 -4.922 -5.487 -5.575
0.00012351 -2.10000 9.30103 1.4097115993 2.5308952274    1.400  3.317  3.6614  0.865    7  0.000  0.310    30.21    19.44    13.21    10.19     8.30  2    -1e-30      0.00 7.291e-01 2.708e-01 1.292e-05 1.927e-05 5.534e-05 -1.000 1.305e-04 -3.522 -0.188 -2.408 -3.395 -3.742 -3.927 -5.046 -5.618 -5.705
0.00012351 -2.10000 9.30103 1.4097317457 2.5308971417    1.400  3.309  3.6618  0.875    7  0.000  0.310    29.60    19.09    12.98    10.01     8.16  2    -1e-30      0.00 7.290e-01 2.709e-01 1.292e-05 1.932e-05 5.530e-05 -1.000 1.305e-04 -3.502 -0.202 -2.400 -3.377 -3.721 -3.905 -5.023 -5.593 -5.681
0.00012351 -2.10000 9.30103 1.4097343683 2.5308973909    1.400  3.310  3.6617  0.873    7  0.000  0.310    29.72    19.16    13.02    10.04     8.18  2    -1e-30      0.00 7.290e-01 2.709e-01 1.292e-05 1.933e-05 5.529e-05 -1.000 1.306e-04 -3.506 -0.196 -2.400 -3.380 -3.725 -3.909 -5.027 -5.598 -5.686
0.00012351 -2.10000 9.30103 1.4097365141 2.5308975948    1.401  3.350  3.6592  0.823    7  0.000  0.310    32.87    20.95    14.19    10.95     8.93  2    -1e-30      0.00 7.290e-01 2.709e-01 1.291e-05 1.938e-05 5.525e-05 -1.000 1.305e-04 -3.604 -0.111 -2.436 -3.466 -3.824 -4.015 -5.140 -5.717 -5.804
0.00012351 -2.10000 9.30103 1.4097397327 2.5308979006    1.401  3.417  3.6550  0.739    7  0.000  0.310    39.00    24.38    16.40    12.69    10.34  2    -1e-30      0.00 7.289e-01 2.709e-01 1.289e-05 1.946e-05 5.518e-05 -1.000 1.305e-04 -3.772 -0.047 -2.515 -3.610 -3.988 -4.189 -5.327 -5.915 -6.004
0.00012351 -2.10000 9.30103 1.4097406864 2.5308979913    1.401  3.424  3.6545  0.730    7  0.569  0.310    39.75    24.80    16.66    12.90    10.52  2    -1e-30      0.00 7.289e-01 2.710e-01 1.288e-05 1.949e-05 5.515e-05 -1.000 1.304e-04 -3.791 -0.044 -2.525 -3.626 -4.006 -4.208 -5.347 -5.937 -6.026
